date,total_value,daily_pnl,cta_weight,flp_weight,cash_weight,vix,flp_mode,ES_position,GC_position,ZN_position
2004-05-07,890671.4353484323,-445.55849692267753,0.8,0.05,0.14999999999999997,20.452139354240643,Long Put,0,0,0
2004-05-08,890671.4353484323,0.0,0.8,0.05,0.14999999999999997,20.452139354240643,None,0,0,0
2004-05-09,890671.4353484323,0.0,0.8,0.05,0.14999999999999997,20.452139354240643,None,0,0,0
2004-05-10,890671.4353484323,0.0,0.8,0.05,0.14999999999999997,20.452139354240643,None,0,0,0
2004-05-11,890671.4353484323,0.0,0.8,0.05,0.14999999999999997,20.452139354240643,None,0,0,0
2004-05-12,890671.4353484323,0.0,0.8,0.05,0.14999999999999997,20.452139354240643,None,0,0,0
2004-05-13,890671.4353484323,0.0,0.8,0.05,0.14999999999999997,20.452139354240643,None,0,0,0
2004-05-14,890226.099630758,-445.33571767421614,0.8,0.05,0.14999999999999997,18.36293176585102,Long Put,0,0,0
2004-05-15,890226.099630758,0.0,0.8,0.05,0.14999999999999997,18.36293176585102,None,0,0,0
2004-05-16,890226.099630758,0.0,0.8,0.05,0.14999999999999997,18.36293176585102,None,0,0,0
2004-05-17,890226.099630758,0.0,0.8,0.05,0.14999999999999997,18.36293176585102,None,0,0,0
2004-05-18,890226.099630758,0.0,0.8,0.05,0.14999999999999997,18.36293176585102,None,0,0,0
2004-05-19,890226.099630758,0.0,0.8,0.05,0.14999999999999997,18.36293176585102,None,0,0,0
2004-05-20,890226.099630758,0.0,0.8,0.05,0.14999999999999997,18.36293176585102,None,0,0,0
2004-05-21,889780.9865809426,-445.11304981537904,0.8,0.05,0.14999999999999997,19.85190302334233,Long Put,0,0,0
2004-05-22,889780.9865809426,0.0,0.8,0.05,0.14999999999999997,19.85190302334233,None,0,0,0
2004-05-23,889780.9865809426,0.0,0.8,0.05,0.14999999999999997,19.85190302334233,None,0,0,0
2004-05-24,889780.9865809426,0.0,0.8,0.05,0.14999999999999997,19.85190302334233,None,0,0,0
2004-05-25,889780.9865809426,0.0,0.8,0.05,0.14999999999999997,19.85190302334233,None,0,0,0
2004-05-26,889780.9865809426,0.0,0.8,0.05,0.14999999999999997,19.85190302334233,None,0,0,0
2004-05-27,889780.9865809426,0.0,0.8,0.05,0.14999999999999997,19.85190302334233,None,0,0,0
2004-05-28,889336.0960876521,-444.89049329047134,0.8,0.05,0.14999999999999997,17.66999987406201,Long Put,0,0,0
2004-05-29,889336.0960876521,0.0,0.8,0.05,0.14999999999999997,17.66999987406201,None,0,0,0
2004-05-30,889336.0960876521,0.0,0.8,0.05,0.14999999999999997,17.66999987406201,None,0,0,0
2004-05-31,889336.0960876521,0.0,0.8,0.05,0.14999999999999997,17.66999987406201,None,0,0,0
2004-06-01,889336.0960876521,0.0,0.8,0.05,0.14999999999999997,17.66999987406201,None,0,0,0
2004-06-02,889336.0960876521,0.0,0.8,0.05,0.14999999999999997,17.66999987406201,None,0,0,0
2004-06-03,889336.0960876521,0.0,0.8,0.05,0.14999999999999997,17.66999987406201,None,0,0,0
2004-06-04,888802.4944299995,-533.6016576525914,0.8,0.05,0.14999999999999997,14.867371087658126,Long Put,0,0,0
2004-06-05,888802.4944299995,0.0,0.8,0.05,0.14999999999999997,14.867371087658126,None,0,0,0
2004-06-06,888802.4944299995,0.0,0.8,0.05,0.14999999999999997,14.867371087658126,None,0,0,0
2004-06-07,888802.4944299995,0.0,0.8,0.05,0.14999999999999997,14.867371087658126,None,0,0,0
2004-06-08,888802.4944299995,0.0,0.8,0.05,0.14999999999999997,14.867371087658126,None,0,0,0
2004-06-09,888802.4944299995,0.0,0.8,0.05,0.14999999999999997,14.867371087658126,None,0,0,0
2004-06-10,888802.4944299995,0.0,0.8,0.05,0.14999999999999997,14.867371087658126,None,0,0,0
2004-06-11,888269.2129333415,-533.2814966579997,0.8,0.05,0.14999999999999997,13.268501363297332,Long Put,0,0,0
2004-06-12,888269.2129333415,0.0,0.8,0.05,0.14999999999999997,13.268501363297332,None,0,0,0
2004-06-13,888269.2129333415,0.0,0.8,0.05,0.14999999999999997,13.268501363297332,None,0,0,0
2004-06-14,888269.2129333415,0.0,0.8,0.05,0.14999999999999997,13.268501363297332,None,0,0,0
2004-06-15,888269.2129333415,0.0,0.8,0.05,0.14999999999999997,13.268501363297332,None,0,0,0
2004-06-16,888269.2129333415,0.0,0.8,0.05,0.14999999999999997,13.268501363297332,None,0,0,0
2004-06-17,888269.2129333415,0.0,0.8,0.05,0.14999999999999997,13.268501363297332,None,0,0,0
2004-06-18,887825.0783268749,-444.13460646667085,0.8,0.05,0.14999999999999997,15.841339177516964,Long Put,0,0,0
2004-06-19,887825.0783268749,0.0,0.8,0.05,0.14999999999999997,15.841339177516964,None,0,0,0
2004-06-20,887825.0783268749,0.0,0.8,0.05,0.14999999999999997,15.841339177516964,None,0,0,0
2004-06-21,887825.0783268749,0.0,0.8,0.05,0.14999999999999997,15.841339177516964,None,0,0,0
2004-06-22,887825.0783268749,0.0,0.8,0.05,0.14999999999999997,15.841339177516964,None,0,0,0
2004-06-23,887825.0783268749,0.0,0.8,0.05,0.14999999999999997,15.841339177516964,None,0,0,0
2004-06-24,887825.0783268749,0.0,0.8,0.05,0.14999999999999997,15.841339177516964,None,0,0,0
2004-06-25,887292.3832798788,-532.6950469961249,0.8,0.05,0.14999999999999997,13.198239092642577,Long Put,0,0,0
2004-06-26,887292.3832798788,0.0,0.8,0.05,0.14999999999999997,13.198239092642577,None,0,0,0
2004-06-27,887292.3832798788,0.0,0.8,0.05,0.14999999999999997,13.198239092642577,None,0,0,0
2004-06-28,887292.3832798788,0.0,0.8,0.05,0.14999999999999997,13.198239092642577,None,0,0,0
2004-06-29,887292.3832798788,0.0,0.8,0.05,0.14999999999999997,13.198239092642577,None,0,0,0
2004-06-30,887292.3832798788,0.0,0.8,0.05,0.14999999999999997,13.198239092642577,None,0,0,0
2004-07-01,887292.3832798788,0.0,0.8,0.05,0.14999999999999997,13.198239092642577,None,0,0,0
2004-07-02,886760.0078499109,-532.3754299679273,0.8,0.05,0.14999999999999997,11.57595944851662,Long Put,0,0,0
2004-07-03,886760.0078499109,0.0,0.8,0.05,0.14999999999999997,11.57595944851662,None,0,0,0
2004-07-04,886760.0078499109,0.0,0.8,0.05,0.14999999999999997,11.57595944851662,None,0,0,0
2004-07-05,886760.0078499109,0.0,0.8,0.05,0.14999999999999997,11.57595944851662,None,0,0,0
2004-07-06,886760.0078499109,0.0,0.8,0.05,0.14999999999999997,11.57595944851662,None,0,0,0
2004-07-07,886760.0078499109,0.0,0.8,0.05,0.14999999999999997,11.57595944851662,None,0,0,0
2004-07-08,886760.0078499109,0.0,0.8,0.05,0.14999999999999997,11.57595944851662,None,0,0,0
2004-07-09,886316.6278459859,-443.3800039249555,0.8,0.05,0.14999999999999997,18.16112084877505,Long Put,0,0,0
2004-07-10,886316.6278459859,0.0,0.8,0.05,0.14999999999999997,18.16112084877505,None,0,0,0
2004-07-11,886316.6278459859,0.0,0.8,0.05,0.14999999999999997,18.16112084877505,None,0,0,0
2004-07-12,886316.6278459859,0.0,0.8,0.05,0.14999999999999997,18.16112084877505,None,0,0,0
2004-07-13,886316.6278459859,0.0,0.8,0.05,0.14999999999999997,18.16112084877505,None,0,0,0
2004-07-14,886316.6278459859,0.0,0.8,0.05,0.14999999999999997,18.16112084877505,None,0,0,0
2004-07-15,886316.6278459859,0.0,0.8,0.05,0.14999999999999997,18.16112084877505,None,0,0,0
2004-07-16,885873.4695320629,-443.158313922993,0.8,0.05,0.14999999999999997,19.928755476257074,Long Put,0,0,0
2004-07-17,885873.4695320629,0.0,0.8,0.05,0.14999999999999997,19.928755476257074,None,0,0,0
2004-07-18,885873.4695320629,0.0,0.8,0.05,0.14999999999999997,19.928755476257074,None,0,0,0
2004-07-19,885873.4695320629,0.0,0.8,0.05,0.14999999999999997,19.928755476257074,None,0,0,0
2004-07-20,885873.4695320629,0.0,0.8,0.05,0.14999999999999997,19.928755476257074,None,0,0,0
2004-07-21,885873.4695320629,0.0,0.8,0.05,0.14999999999999997,19.928755476257074,None,0,0,0
2004-07-22,885873.4695320629,0.0,0.8,0.05,0.14999999999999997,19.928755476257074,None,0,0,0
2004-07-23,885430.5327972969,-442.93673476603146,0.8,0.05,0.14999999999999997,21.790483910201274,Long Put,0,0,0
2004-07-24,885430.5327972969,0.0,0.8,0.05,0.14999999999999997,21.790483910201274,None,0,0,0
2004-07-25,885430.5327972969,0.0,0.8,0.05,0.14999999999999997,21.790483910201274,None,0,0,0
2004-07-26,885430.5327972969,0.0,0.8,0.05,0.14999999999999997,21.790483910201274,None,0,0,0
2004-07-27,885430.5327972969,0.0,0.8,0.05,0.14999999999999997,21.790483910201274,None,0,0,0
2004-07-28,885430.5327972969,0.0,0.8,0.05,0.14999999999999997,21.790483910201274,None,0,0,0
2004-07-29,885430.5327972969,0.0,0.8,0.05,0.14999999999999997,21.790483910201274,None,0,0,0
2004-07-30,884987.8175308983,-442.71526639864845,0.8,0.05,0.14999999999999997,19.30109154696399,Long Put,0,0,0
2004-07-31,884987.8175308983,0.0,0.8,0.05,0.14999999999999997,19.30109154696399,None,0,0,0
2004-08-01,884987.8175308983,0.0,0.8,0.05,0.14999999999999997,19.30109154696399,None,0,0,0
2004-08-02,884987.8175308983,0.0,0.8,0.05,0.14999999999999997,19.30109154696399,None,0,0,0
2004-08-03,884987.8175308983,0.0,0.8,0.05,0.14999999999999997,19.30109154696399,None,0,0,0
2004-08-04,884987.8175308983,0.0,0.8,0.05,0.14999999999999997,19.30109154696399,None,0,0,0
2004-08-05,884987.8175308983,0.0,0.8,0.05,0.14999999999999997,19.30109154696399,None,0,0,0
2004-08-06,884545.3236221328,-442.4939087654492,0.8,0.05,0.14999999999999997,18.08901074974865,Long Put,0,0,0
2004-08-07,884545.3236221328,0.0,0.8,0.05,0.14999999999999997,18.08901074974865,None,0,0,0
2004-08-08,884545.3236221328,0.0,0.8,0.05,0.14999999999999997,18.08901074974865,None,0,0,0
2004-08-09,884545.3236221328,0.0,0.8,0.05,0.14999999999999997,18.08901074974865,None,0,0,0
2004-08-10,884545.3236221328,0.0,0.8,0.05,0.14999999999999997,18.08901074974865,None,0,0,0
2004-08-11,884545.3236221328,0.0,0.8,0.05,0.14999999999999997,18.08901074974865,None,0,0,0
2004-08-12,884545.3236221328,0.0,0.8,0.05,0.14999999999999997,18.08901074974865,None,0,0,0
2004-08-13,884103.0509603217,-442.2726618110664,0.8,0.05,0.14999999999999997,15.791510896034675,Long Put,0,0,0
2004-08-14,884103.0509603217,0.0,0.8,0.05,0.14999999999999997,15.791510896034675,None,0,0,0
2004-08-15,884103.0509603217,0.0,0.8,0.05,0.14999999999999997,15.791510896034675,None,0,0,0
2004-08-16,884103.0509603217,0.0,0.8,0.05,0.14999999999999997,15.791510896034675,None,0,0,0
2004-08-17,884103.0509603217,0.0,0.8,0.05,0.14999999999999997,15.791510896034675,None,0,0,0
2004-08-18,884103.0509603217,0.0,0.8,0.05,0.14999999999999997,15.791510896034675,None,0,0,0
2004-08-19,884103.0509603217,0.0,0.8,0.05,0.14999999999999997,15.791510896034675,None,0,0,0
2004-08-20,883660.9994348416,-442.0515254801609,0.8,0.05,0.14999999999999997,20.064598057583638,Long Put,0,0,0
2004-08-21,883660.9994348416,0.0,0.8,0.05,0.14999999999999997,20.064598057583638,None,0,0,0
2004-08-22,883660.9994348416,0.0,0.8,0.05,0.14999999999999997,20.064598057583638,None,0,0,0
2004-08-23,883660.9994348416,0.0,0.8,0.05,0.14999999999999997,20.064598057583638,None,0,0,0
2004-08-24,883660.9994348416,0.0,0.8,0.05,0.14999999999999997,20.064598057583638,None,0,0,0
2004-08-25,883660.9994348416,0.0,0.8,0.05,0.14999999999999997,20.064598057583638,None,0,0,0
2004-08-26,883660.9994348416,0.0,0.8,0.05,0.14999999999999997,20.064598057583638,None,0,0,0
2004-08-27,883219.1689351242,-441.8304997174208,0.8,0.05,0.14999999999999997,19.941086782515757,Long Put,0,0,0
2004-08-28,883219.1689351242,0.0,0.8,0.05,0.14999999999999997,19.941086782515757,None,0,0,0
2004-08-29,883219.1689351242,0.0,0.8,0.05,0.14999999999999997,19.941086782515757,None,0,0,0
2004-08-30,883219.1689351242,0.0,0.8,0.05,0.14999999999999997,19.941086782515757,None,0,0,0
2004-08-31,883219.1689351242,0.0,0.8,0.05,0.14999999999999997,19.941086782515757,None,0,0,0
2004-09-01,883219.1689351242,0.0,0.8,0.05,0.14999999999999997,19.941086782515757,None,0,0,0
2004-09-02,883219.1689351242,0.0,0.8,0.05,0.14999999999999997,19.941086782515757,None,0,0,0
2004-09-03,882777.5593506566,-441.6095844675621,0.8,0.05,0.14999999999999997,19.19529265613263,Long Put,0,0,0
2004-09-04,882777.5593506566,0.0,0.8,0.05,0.14999999999999997,19.19529265613263,None,0,0,0
2004-09-05,882777.5593506566,0.0,0.8,0.05,0.14999999999999997,19.19529265613263,None,0,0,0
2004-09-06,882777.5593506566,0.0,0.8,0.05,0.14999999999999997,19.19529265613263,None,0,0,0
2004-09-07,882777.5593506566,0.0,0.8,0.05,0.14999999999999997,19.19529265613263,None,0,0,0
2004-09-08,882777.5593506566,0.0,0.8,0.05,0.14999999999999997,19.19529265613263,None,0,0,0
2004-09-09,882777.5593506566,0.0,0.8,0.05,0.14999999999999997,19.19529265613263,None,0,0,0
2004-09-10,882336.1705709812,-441.38877967532835,0.8,0.05,0.14999999999999997,20.162850940855837,Long Put,0,0,0
2004-09-11,882336.1705709812,0.0,0.8,0.05,0.14999999999999997,20.162850940855837,None,0,0,0
2004-09-12,882336.1705709812,0.0,0.8,0.05,0.14999999999999997,20.162850940855837,None,0,0,0
2004-09-13,882336.1705709812,0.0,0.8,0.05,0.14999999999999997,20.162850940855837,None,0,0,0
2004-09-14,882336.1705709812,0.0,0.8,0.05,0.14999999999999997,20.162850940855837,None,0,0,0
2004-09-15,882336.1705709812,0.0,0.8,0.05,0.14999999999999997,20.162850940855837,None,0,0,0
2004-09-16,882336.1705709812,0.0,0.8,0.05,0.14999999999999997,20.162850940855837,None,0,0,0
2004-09-17,881895.0024856958,-441.1680852854907,0.8,0.05,0.14999999999999997,21.052019469707055,Long Put,0,0,0
2004-09-18,881895.0024856958,0.0,0.8,0.05,0.14999999999999997,21.052019469707055,None,0,0,0
2004-09-19,881895.0024856958,0.0,0.8,0.05,0.14999999999999997,21.052019469707055,None,0,0,0
2004-09-20,881895.0024856958,0.0,0.8,0.05,0.14999999999999997,21.052019469707055,None,0,0,0
2004-09-21,881895.0024856958,0.0,0.8,0.05,0.14999999999999997,21.052019469707055,None,0,0,0
2004-09-22,881895.0024856958,0.0,0.8,0.05,0.14999999999999997,21.052019469707055,None,0,0,0
2004-09-23,881895.0024856958,0.0,0.8,0.05,0.14999999999999997,21.052019469707055,None,0,0,0
2004-09-24,881454.0549844529,-440.9475012428479,0.8,0.05,0.14999999999999997,24.386053326860353,Long Put,0,0,0
2004-09-25,881454.0549844529,0.0,0.8,0.05,0.14999999999999997,24.386053326860353,None,0,0,0
2004-09-26,881454.0549844529,0.0,0.8,0.05,0.14999999999999997,24.386053326860353,None,0,0,0
2004-09-27,881454.0549844529,0.0,0.8,0.05,0.14999999999999997,24.386053326860353,None,0,0,0
2004-09-28,881454.0549844529,0.0,0.8,0.05,0.14999999999999997,24.386053326860353,None,0,0,0
2004-09-29,881454.0549844529,0.0,0.8,0.05,0.14999999999999997,24.386053326860353,None,0,0,0
2004-09-30,881454.0549844529,0.0,0.8,0.05,0.14999999999999997,24.386053326860353,None,0,0,0
2004-10-01,881013.3279569607,-440.7270274922265,0.8,0.05,0.14999999999999997,22.371837857028833,Long Put,0,0,0
2004-10-02,881013.3279569607,0.0,0.8,0.05,0.14999999999999997,22.371837857028833,None,0,0,0
2004-10-03,881013.3279569607,0.0,0.8,0.05,0.14999999999999997,22.371837857028833,None,0,0,0
2004-10-04,881013.3279569607,0.0,0.8,0.05,0.14999999999999997,22.371837857028833,None,0,0,0
2004-10-05,881013.3279569607,0.0,0.8,0.05,0.14999999999999997,22.371837857028833,None,0,0,0
2004-10-06,881013.3279569607,0.0,0.8,0.05,0.14999999999999997,22.371837857028833,None,0,0,0
2004-10-07,881013.3279569607,0.0,0.8,0.05,0.14999999999999997,22.371837857028833,None,0,0,0
2004-10-08,880572.8212929822,-440.5066639784804,0.8,0.05,0.14999999999999997,19.434443403794663,Long Put,0,0,0
2004-10-09,880572.8212929822,0.0,0.8,0.05,0.14999999999999997,19.434443403794663,None,0,0,0
2004-10-10,880572.8212929822,0.0,0.8,0.05,0.14999999999999997,19.434443403794663,None,0,0,0
2004-10-11,880572.8212929822,0.0,0.8,0.05,0.14999999999999997,19.434443403794663,None,0,0,0
2004-10-12,880572.8212929822,0.0,0.8,0.05,0.14999999999999997,19.434443403794663,None,0,0,0
2004-10-13,880572.8212929822,0.0,0.8,0.05,0.14999999999999997,19.434443403794663,None,0,0,0
2004-10-14,880572.8212929822,0.0,0.8,0.05,0.14999999999999997,19.434443403794663,None,0,0,0
2004-10-15,880132.5348823357,-440.28641064649116,0.8,0.05,0.14999999999999997,19.976174387643795,Long Put,0,0,0
2004-10-16,880132.5348823357,0.0,0.8,0.05,0.14999999999999997,19.976174387643795,None,0,0,0
2004-10-17,880132.5348823357,0.0,0.8,0.05,0.14999999999999997,19.976174387643795,None,0,0,0
2004-10-18,880132.5348823357,0.0,0.8,0.05,0.14999999999999997,19.976174387643795,None,0,0,0
2004-10-19,880132.5348823357,0.0,0.8,0.05,0.14999999999999997,19.976174387643795,None,0,0,0
2004-10-20,880132.5348823357,0.0,0.8,0.05,0.14999999999999997,19.976174387643795,None,0,0,0
2004-10-21,880132.5348823357,0.0,0.8,0.05,0.14999999999999997,19.976174387643795,None,0,0,0
2004-10-22,879604.4553614063,-528.0795209294014,0.8,0.05,0.14999999999999997,13.159470068452606,Long Put,0,0,0
2004-10-23,879604.4553614063,0.0,0.8,0.05,0.14999999999999997,13.159470068452606,None,0,0,0
2004-10-24,879604.4553614063,0.0,0.8,0.05,0.14999999999999997,13.159470068452606,None,0,0,0
2004-10-25,879604.4553614063,0.0,0.8,0.05,0.14999999999999997,13.159470068452606,None,0,0,0
2004-10-26,879604.4553614063,0.0,0.8,0.05,0.14999999999999997,13.159470068452606,None,0,0,0
2004-10-27,879604.4553614063,0.0,0.8,0.05,0.14999999999999997,13.159470068452606,None,0,0,0
2004-10-28,879604.4553614063,0.0,0.8,0.05,0.14999999999999997,13.159470068452606,None,0,0,0
2004-10-29,879164.6531337256,-439.80222768070325,0.8,0.05,0.14999999999999997,16.5616456415413,Long Put,0,0,0
2004-10-30,879164.6531337256,0.0,0.8,0.05,0.14999999999999997,16.5616456415413,None,0,0,0
2004-10-31,879164.6531337256,0.0,0.8,0.05,0.14999999999999997,16.5616456415413,None,0,0,0
2004-11-01,879164.6531337256,0.0,0.8,0.05,0.14999999999999997,16.5616456415413,None,0,0,0
2004-11-02,879164.6531337256,0.0,0.8,0.05,0.14999999999999997,16.5616456415413,None,0,0,0
2004-11-03,879164.6531337256,0.0,0.8,0.05,0.14999999999999997,16.5616456415413,None,0,0,0
2004-11-04,879164.6531337256,0.0,0.8,0.05,0.14999999999999997,16.5616456415413,None,0,0,0
2004-11-05,878725.0708071587,-439.58232656686283,0.8,0.05,0.14999999999999997,19.30394884727954,Long Put,0,0,0
2004-11-06,878725.0708071587,0.0,0.8,0.05,0.14999999999999997,19.30394884727954,None,0,0,0
2004-11-07,878725.0708071587,0.0,0.8,0.05,0.14999999999999997,19.30394884727954,None,0,0,0
2004-11-08,878725.0708071587,0.0,0.8,0.05,0.14999999999999997,19.30394884727954,None,0,0,0
2004-11-09,878725.0708071587,0.0,0.8,0.05,0.14999999999999997,19.30394884727954,None,0,0,0
2004-11-10,878725.0708071587,0.0,0.8,0.05,0.14999999999999997,19.30394884727954,None,0,0,0
2004-11-11,878725.0708071587,0.0,0.8,0.05,0.14999999999999997,19.30394884727954,None,0,0,0
2004-11-12,878285.7082717551,-439.3625354035794,0.8,0.05,0.14999999999999997,17.207944077912636,Long Put,0,0,0
2004-11-13,878285.7082717551,0.0,0.8,0.05,0.14999999999999997,17.207944077912636,None,0,0,0
2004-11-14,878285.7082717551,0.0,0.8,0.05,0.14999999999999997,17.207944077912636,None,0,0,0
2004-11-15,878285.7082717551,0.0,0.8,0.05,0.14999999999999997,17.207944077912636,None,0,0,0
2004-11-16,878285.7082717551,0.0,0.8,0.05,0.14999999999999997,17.207944077912636,None,0,0,0
2004-11-17,878285.7082717551,0.0,0.8,0.05,0.14999999999999997,17.207944077912636,None,0,0,0
2004-11-18,878285.7082717551,0.0,0.8,0.05,0.14999999999999997,17.207944077912636,None,0,0,0
2004-11-19,877846.5654176193,-439.1428541358776,0.8,0.05,0.14999999999999997,21.21071050996404,Long Put,0,0,0
2004-11-20,877846.5654176193,0.0,0.8,0.05,0.14999999999999997,21.21071050996404,None,0,0,0
2004-11-21,877846.5654176193,0.0,0.8,0.05,0.14999999999999997,21.21071050996404,None,0,0,0
2004-11-22,877846.5654176193,0.0,0.8,0.05,0.14999999999999997,21.21071050996404,None,0,0,0
2004-11-23,877846.5654176193,0.0,0.8,0.05,0.14999999999999997,21.21071050996404,None,0,0,0
2004-11-24,877846.5654176193,0.0,0.8,0.05,0.14999999999999997,21.21071050996404,None,0,0,0
2004-11-25,877846.5654176193,0.0,0.8,0.05,0.14999999999999997,21.21071050996404,None,0,0,0
2004-11-26,877407.6421349104,-438.9232827088097,0.8,0.05,0.14999999999999997,21.59857568378751,Long Put,0,0,0
2004-11-27,877407.6421349104,0.0,0.8,0.05,0.14999999999999997,21.59857568378751,None,0,0,0
2004-11-28,877407.6421349104,0.0,0.8,0.05,0.14999999999999997,21.59857568378751,None,0,0,0
2004-11-29,877407.6421349104,0.0,0.8,0.05,0.14999999999999997,21.59857568378751,None,0,0,0
2004-11-30,877407.6421349104,0.0,0.8,0.05,0.14999999999999997,21.59857568378751,None,0,0,0
2004-12-01,877407.6421349104,0.0,0.8,0.05,0.14999999999999997,21.59857568378751,None,0,0,0
2004-12-02,877407.6421349104,0.0,0.8,0.05,0.14999999999999997,21.59857568378751,None,0,0,0
2004-12-03,876968.938313843,-438.7038210674553,0.8,0.05,0.14999999999999997,20.141830304006337,Long Put,0,0,0
2004-12-04,876968.938313843,0.0,0.8,0.05,0.14999999999999997,20.141830304006337,None,0,0,0
2004-12-05,876968.938313843,0.0,0.8,0.05,0.14999999999999997,20.141830304006337,None,0,0,0
2004-12-06,876968.938313843,0.0,0.8,0.05,0.14999999999999997,20.141830304006337,None,0,0,0
2004-12-07,876968.938313843,0.0,0.8,0.05,0.14999999999999997,20.141830304006337,None,0,0,0
2004-12-08,876968.938313843,0.0,0.8,0.05,0.14999999999999997,20.141830304006337,None,0,0,0
2004-12-09,876968.938313843,0.0,0.8,0.05,0.14999999999999997,20.141830304006337,None,0,0,0
2004-12-10,876442.7569508547,-526.1813629883059,0.8,0.05,0.14999999999999997,12.850513055189134,Long Put,0,0,0
2004-12-11,876442.7569508547,0.0,0.8,0.05,0.14999999999999997,12.850513055189134,None,0,0,0
2004-12-12,876442.7569508547,0.0,0.8,0.05,0.14999999999999997,12.850513055189134,None,0,0,0
2004-12-13,876442.7569508547,0.0,0.8,0.05,0.14999999999999997,12.850513055189134,None,0,0,0
2004-12-14,876442.7569508547,0.0,0.8,0.05,0.14999999999999997,12.850513055189134,None,0,0,0
2004-12-15,876442.7569508547,0.0,0.8,0.05,0.14999999999999997,12.850513055189134,None,0,0,0
2004-12-16,876442.7569508547,0.0,0.8,0.05,0.14999999999999997,12.850513055189134,None,0,0,0
2004-12-17,876004.5355723792,-438.22137847542734,0.8,0.05,0.14999999999999997,16.429086963755815,Long Put,0,0,0
2004-12-18,876004.5355723792,0.0,0.8,0.05,0.14999999999999997,16.429086963755815,None,0,0,0
2004-12-19,876004.5355723792,0.0,0.8,0.05,0.14999999999999997,16.429086963755815,None,0,0,0
2004-12-20,876004.5355723792,0.0,0.8,0.05,0.14999999999999997,16.429086963755815,None,0,0,0
2004-12-21,876004.5355723792,0.0,0.8,0.05,0.14999999999999997,16.429086963755815,None,0,0,0
2004-12-22,876004.5355723792,0.0,0.8,0.05,0.14999999999999997,16.429086963755815,None,0,0,0
2004-12-23,876004.5355723792,0.0,0.8,0.05,0.14999999999999997,16.429086963755815,None,0,0,0
2004-12-24,875566.5333045931,-438.00226778618963,0.8,0.05,0.14999999999999997,22.125331565368292,Long Put,0,0,0
2004-12-25,875566.5333045931,0.0,0.8,0.05,0.14999999999999997,22.125331565368292,None,0,0,0
2004-12-26,875566.5333045931,0.0,0.8,0.05,0.14999999999999997,22.125331565368292,None,0,0,0
2004-12-27,875566.5333045931,0.0,0.8,0.05,0.14999999999999997,22.125331565368292,None,0,0,0
2004-12-28,875566.5333045931,0.0,0.8,0.05,0.14999999999999997,22.125331565368292,None,0,0,0
2004-12-29,875566.5333045931,0.0,0.8,0.05,0.14999999999999997,22.125331565368292,None,0,0,0
2004-12-30,875566.5333045931,0.0,0.8,0.05,0.14999999999999997,22.125331565368292,None,0,0,0
2004-12-31,875128.7500379408,-437.7832666522966,0.8,0.05,0.14999999999999997,18.19614777737564,Long Put,0,0,0
2005-01-01,875128.7500379408,0.0,0.8,0.05,0.14999999999999997,18.19614777737564,None,0,0,0
2005-01-02,875128.7500379408,0.0,0.8,0.05,0.14999999999999997,18.19614777737564,None,0,0,0
2005-01-03,875128.7500379408,0.0,0.8,0.05,0.14999999999999997,18.19614777737564,None,0,0,0
2005-01-04,875128.7500379408,0.0,0.8,0.05,0.14999999999999997,18.19614777737564,None,0,0,0
2005-01-05,875128.7500379408,0.0,0.8,0.05,0.14999999999999997,18.19614777737564,None,0,0,0
2005-01-06,875128.7500379408,0.0,0.8,0.05,0.14999999999999997,18.19614777737564,None,0,0,0
2005-01-07,874691.1856629219,-437.56437501897045,0.8,0.05,0.14999999999999997,22.59611742140596,Long Put,0,0,0
2005-01-08,874691.1856629219,0.0,0.8,0.05,0.14999999999999997,22.59611742140596,None,0,0,0
2005-01-09,874691.1856629219,0.0,0.8,0.05,0.14999999999999997,22.59611742140596,None,0,0,0
2005-01-10,874691.1856629219,0.0,0.8,0.05,0.14999999999999997,22.59611742140596,None,0,0,0
2005-01-11,874691.1856629219,0.0,0.8,0.05,0.14999999999999997,22.59611742140596,None,0,0,0
2005-01-12,874691.1856629219,0.0,0.8,0.05,0.14999999999999997,22.59611742140596,None,0,0,0
2005-01-13,874691.1856629219,0.0,0.8,0.05,0.14999999999999997,22.59611742140596,None,0,0,0
2005-01-14,874253.8400700904,-437.345592831461,0.8,0.05,0.14999999999999997,25.18943525116415,Long Put,0,0,0
2005-01-15,874253.8400700904,0.0,0.8,0.05,0.14999999999999997,25.18943525116415,None,0,0,0
2005-01-16,874253.8400700904,0.0,0.8,0.05,0.14999999999999997,25.18943525116415,None,0,0,0
2005-01-17,874253.8400700904,0.0,0.8,0.05,0.14999999999999997,25.18943525116415,None,0,0,0
2005-01-18,874253.8400700904,0.0,0.8,0.05,0.14999999999999997,25.18943525116415,None,0,0,0
2005-01-19,874253.8400700904,0.0,0.8,0.05,0.14999999999999997,25.18943525116415,None,0,0,0
2005-01-20,874253.8400700904,0.0,0.8,0.05,0.14999999999999997,25.18943525116415,None,0,0,0
2005-01-21,873816.7131500554,-437.1269200350452,0.8,0.05,0.14999999999999997,23.42015987668682,Long Put,0,0,0
2005-01-22,873816.7131500554,0.0,0.8,0.05,0.14999999999999997,23.42015987668682,None,0,0,0
2005-01-23,873816.7131500554,0.0,0.8,0.05,0.14999999999999997,23.42015987668682,None,0,0,0
