trade_id,date,symbol,action,price,size,pnl,signal,strike,vix
186,2003-07-25,SPY_PUT,BUY_LONG PUT,105.19703659713417,433.0138038342953,-45551.76896902064,Delta:-0.09,6568.52,28.420181196274573
187,2003-08-01,SPY_PUT,BUY_LONG PUT,76.7291695312324,593.3726816371143,-45528.99308453613,Delta:-0.09,6428.35,21.181252721778034
188,2003-08-08,SPY_PUT,BUY_LONG PUT,77.6606705325471,585.962344594005,-45506.22858799386,Delta:-0.09,6347.72,21.71071684822907
189,2003-08-15,SPY_PUT,BUY_LONG PUT,82.34538975363968,552.349993239172,-45483.47547369986,Delta:-0.09,6507.62,22.454740112098715
190,2003-08-22,SPY_PUT,BUY_LONG PUT,64.68223620531661,702.8318191050162,-45460.73373596301,Delta:-0.09,6277.03,18.28613355928872
191,2003-08-29,SPY_PUT,BUY_LONG PUT,79.29759126470216,573.0060982233252,-45438.00336909503,Delta:-0.09,6299.99,22.336306958905066
192,2003-09-05,SPY_PUT,BUY_LONG PUT,105.06528899434726,432.25773994543454,-45415.28436741048,Delta:-0.09,6532.3,28.54199952636018
193,2003-09-12,SPY_PUT,BUY_LONG PUT,77.5677690599044,585.1989463583874,-45392.576725226776,Delta:-0.09,6761.27,20.35842299587045
194,2003-09-19,SPY_PUT,BUY_LONG PUT,71.64213100234483,633.2849093416725,-45369.880436864165,Delta:-0.09,6857.45,18.539457045809527
195,2003-09-26,SPY_PUT,BUY_LONG PUT,72.5136679212237,625.3606636739067,-45347.195496645734,Delta:-0.09,6797.82,18.929590863036733
196,2003-10-03,SPY_PUT,BUY_LONG PUT,47.224479702373365,1151.7210273455578,-54389.426278676896,Delta:-0.09,6363.2,13.169904377909226
197,2003-10-10,SPY_PUT,BUY_LONG PUT,43.22200249443448,1257.6185619791447,-54356.79262290969,Delta:-0.09,6384.33,12.013799286208243
198,2003-10-17,SPY_PUT,BUY_LONG PUT,56.10718630937668,806.8511676886752,-45270.148789446626,Delta:-0.09,6470.07,15.388651754977007
199,2003-10-24,SPY_PUT,BUY_LONG PUT,36.731432440648454,1478.2166893653473,-54297.01645806228,Delta:-0.09,6190.51,10.529374249695678
200,2003-10-31,SPY_PUT,BUY_LONG PUT,50.979510452395765,1064.4362365711438,-54264.43824818744,Delta:-0.09,6359.33,14.22575198378187
201,2003-11-07,SPY_PUT,BUY_LONG PUT,45.32554299714566,1196.4970742579683,-54231.87958523852,Delta:-0.09,6554.43,12.271529570576021
202,2003-11-14,SPY_PUT,BUY_LONG PUT,63.75493106232746,708.433313240529,-45166.117047906155,Delta:-0.09,6755.79,16.746674308247812
203,2003-11-21,SPY_PUT,BUY_LONG PUT,76.99504437680037,586.3173968503427,-45143.5339893822,Delta:-0.09,7149.51,19.11072801319746
204,2003-11-28,SPY_PUT,BUY_LONG PUT,78.63849920055372,573.7770008468041,-45120.96222238751,Delta:-0.09,7085.44,19.695163079471882
205,2003-12-05,SPY_PUT,BUY_LONG PUT,100.29782604079529,449.6448579347366,-45098.40174127632,Delta:-0.09,7422.95,23.977612260654652
206,2003-12-12,SPY_PUT,BUY_LONG PUT,76.67015389745045,587.9191608340388,-45075.85254040568,Delta:-0.09,7446.9,18.270140318258203
207,2003-12-19,SPY_PUT,BUY_LONG PUT,44.40276894955997,1217.5812188284342,-54063.97753696258,Delta:-0.09,7333.44,10.744673174728103
208,2003-12-26,SPY_PUT,BUY_LONG PUT,48.8951413344177,1105.0492477543394,-54031.53915044039,Delta:-0.09,7354.48,11.7979001016302
209,2004-01-02,SPY_PUT,BUY_LONG PUT,47.79559728153667,1129.7927695907224,-53999.12022695012,Delta:-0.09,7549.04,11.235360496965692
210,2004-01-09,SPY_PUT,BUY_LONG PUT,49.641599017041,1087.12696253576,-53966.720754813956,Delta:-0.09,7816.33,11.27025515103363
211,2004-01-16,SPY_PUT,BUY_LONG PUT,49.34826882664349,1092.9327817319809,-53934.34072236106,Delta:-0.09,7821.77,11.195868269758462
212,2004-01-23,SPY_PUT,BUY_LONG PUT,44.46602532967199,1212.2059419140187,-53901.980117927655,Delta:-0.09,7890.77,10.0
213,2004-01-30,SPY_PUT,BUY_LONG PUT,58.908231210690104,914.4670926748373,-53869.63892985689,Delta:-0.09,7616.6,13.724784638860765
214,2004-02-06,SPY_PUT,BUY_LONG PUT,51.98388363325527,1035.6540024273606,-53837.31714649899,Delta:-0.09,7499.48,12.30065938597244
215,2004-02-13,SPY_PUT,BUY_LONG PUT,42.41527533390571,1268.5291874835646,-53805.01475621109,Delta:-0.09,7526.85,10.0
216,2004-02-20,SPY_PUT,BUY_LONG PUT,49.62716921481939,1083.5341325755096,-53772.731747357364,Delta:-0.09,7522.86,11.706504691289577
217,2004-02-27,SPY_PUT,BUY_LONG PUT,55.08261847249885,975.6338677897094,-53740.468108308945,Delta:-0.09,7661.57,12.758155871196388
218,2004-03-05,SPY_PUT,BUY_LONG PUT,84.35347928711298,530.5869250182111,-44756.85318953663,Delta:-0.09,7784.55,19.229160834025194
219,2004-03-12,SPY_PUT,BUY_LONG PUT,71.9684997278534,621.5840948762842,-44734.47476294186,Delta:-0.09,7924.68,16.115792297677565
220,2004-03-19,SPY_PUT,BUY_LONG PUT,82.2745431231185,543.4500858746992,-44712.107525560394,Delta:-0.09,7862.72,18.56879516684359
221,2004-03-26,SPY_PUT,BUY_LONG PUT,75.302657422488,593.4684512003915,-44689.751471797616,Delta:-0.09,7980.79,16.743858003848874
222,2004-04-02,SPY_PUT,BUY_LONG PUT,94.08767448729026,474.7423808640904,-44667.406596061715,Delta:-0.09,7970.55,20.947651850010402
223,2004-04-09,SPY_PUT,BUY_LONG PUT,86.0418118170194,518.8764851640738,-44645.07289276369,Delta:-0.09,8127.62,18.786111291795347
224,2004-04-16,SPY_PUT,BUY_LONG PUT,117.23535552740383,380.6253681372316,-44622.75035631731,Delta:-0.09,8531.96,24.383772239563555
225,2004-04-23,SPY_PUT,BUY_LONG PUT,125.33496543385907,355.84993243306394,-44600.43898113915,Delta:-0.09,8898.47,24.99469640776249
226,2004-04-30,SPY_PUT,BUY_LONG PUT,103.41839338087075,431.04652184525406,-44578.13876164858,Delta:-0.09,8765.99,20.93572342152765
227,2004-05-07,SPY_PUT,BUY_LONG PUT,104.29357628185672,427.21566639784356,-44555.84969226775,Delta:-0.09,9049.19,20.452139354240643
228,2004-05-14,SPY_PUT,BUY_LONG PUT,96.26940919999672,462.5931761449216,-44533.571767421614,Delta:-0.09,9303.3,18.36293176585102
229,2004-05-21,SPY_PUT,BUY_LONG PUT,105.28632389247844,422.7643566223681,-44511.304981537905,Delta:-0.09,9411.54,19.85190302334233
230,2004-05-28,SPY_PUT,BUY_LONG PUT,91.83316447079561,484.45514847955997,-44489.049329047135,Delta:-0.09,9222.61,17.66999987406201
231,2004-06-04,SPY_PUT,BUY_LONG PUT,74.19496922037561,719.1884615083205,-53360.16576525913,Delta:-0.09,8855.87,14.867371087658126
232,2004-06-11,SPY_PUT,BUY_LONG PUT,68.90251940141724,773.9651630895673,-53328.14966579997,Delta:-0.09,9215.19,13.268501363297332
233,2004-06-18,SPY_PUT,BUY_LONG PUT,80.1798627462648,553.9228819487607,-44413.46064666708,Delta:-0.09,8981.82,15.841339177516964
234,2004-06-25,SPY_PUT,BUY_LONG PUT,71.71974821828721,742.745283174736,-53269.504699612495,Delta:-0.09,9643.03,13.198239092642577
235,2004-07-02,SPY_PUT,BUY_LONG PUT,63.215300385397406,842.1623036231033,-53237.54299679273,Delta:-0.09,9690.72,11.57595944851662
236,2004-07-09,SPY_PUT,BUY_LONG PUT,94.43664147040495,469.4999705849389,-44338.000392495545,Delta:-0.09,9227.6,18.16112084877505
237,2004-07-16,SPY_PUT,BUY_LONG PUT,103.64491270122176,427.5736284331581,-44315.8313922993,Delta:-0.09,9229.09,19.928755476257074
238,2004-07-23,SPY_PUT,BUY_LONG PUT,112.51254479419913,393.67764330299656,-44293.673476603144,Delta:-0.09,9162.73,21.790483910201274
239,2004-07-30,SPY_PUT,BUY_LONG PUT,96.11200845331624,460.6243002545153,-44271.526639864845,Delta:-0.09,8836.63,19.30109154696399
240,2004-08-06,SPY_PUT,BUY_LONG PUT,92.9808730052358,475.89777818125253,-44249.390876544916,Delta:-0.09,9121.57,18.08901074974865
241,2004-08-13,SPY_PUT,BUY_LONG PUT,81.65352558711615,541.6455182197928,-44227.26618110664,Delta:-0.09,9175.76,15.791510896034675
242,2004-08-20,SPY_PUT,BUY_LONG PUT,102.64141490720863,430.6755960835016,-44205.152548016085,Delta:-0.09,9077.85,20.064598057583638
243,2004-08-27,SPY_PUT,BUY_LONG PUT,99.62412832747486,443.49748111730327,-44183.04997174208,Delta:-0.09,8865.57,19.941086782515757
244,2004-09-03,SPY_PUT,BUY_LONG PUT,98.51844296650785,448.2506738537178,-44160.95844675621,Delta:-0.09,9107.81,19.19529265613263
245,2004-09-10,SPY_PUT,BUY_LONG PUT,103.56864922044363,426.1799135140228,-44138.87796753283,Delta:-0.09,9115.22,20.162850940855837
246,2004-09-17,SPY_PUT,BUY_LONG PUT,112.13303785921201,393.4327417753515,-44116.80852854907,Delta:-0.09,9452.15,21.052019469707055
247,2004-09-24,SPY_PUT,BUY_LONG PUT,129.64842858490303,340.1101780065804,-44094.750124284794,Delta:-0.09,9434.45,24.386053326860353
248,2004-10-01,SPY_PUT,BUY_LONG PUT,126.36129771490477,348.7832393796642,-44072.70274922265,Delta:-0.09,10023.13,22.371837857028833
249,2004-10-08,SPY_PUT,BUY_LONG PUT,106.21317527272896,414.7382496073289,-44050.666397848036,Delta:-0.09,9698.34,19.434443403794663
250,2004-10-15,SPY_PUT,BUY_LONG PUT,105.06279748343744,419.0697575094551,-44028.64106464911,Delta:-0.09,9333.14,19.976174387643795
251,2004-10-22,SPY_PUT,BUY_LONG PUT,69.92536129391165,755.2045654934369,-52807.95209294014,Delta:-0.09,9429.47,13.159470068452606
252,2004-10-29,SPY_PUT,BUY_LONG PUT,88.21970061551613,498.53062820681413,-43980.22276807032,Delta:-0.09,9452.64,16.5616456415413
253,2004-11-05,SPY_PUT,BUY_LONG PUT,103.45241694657037,424.9125728922235,-43958.23265668628,Delta:-0.09,9510.11,19.30394884727954
254,2004-11-12,SPY_PUT,BUY_LONG PUT,90.20039547297753,487.09601892511074,-43936.25354035794,Delta:-0.09,9301.87,17.207944077912636
255,2004-11-19,SPY_PUT,BUY_LONG PUT,113.32126441696217,387.5202561454527,-43914.28541358776,Delta:-0.09,9480.85,21.21071050996404
256,2004-11-26,SPY_PUT,BUY_LONG PUT,119.36613106435917,367.7117443574958,-43892.32827088097,Delta:-0.09,9807.24,21.59857568378751
257,2004-12-03,SPY_PUT,BUY_LONG PUT,112.58242305505517,389.6734580431973,-43870.38210674553,Delta:-0.09,9918.88,20.141830304006337
258,2004-12-10,SPY_PUT,BUY_LONG PUT,66.97250266661524,785.6677621972743,-52618.136298830585,Delta:-0.09,9248.41,12.850513055189134
259,2004-12-17,SPY_PUT,BUY_LONG PUT,89.70277253045225,488.52601331431555,-43822.137847542734,Delta:-0.09,9689.1,16.429086963755815
260,2004-12-24,SPY_PUT,BUY_LONG PUT,122.55985512900698,357.3782518958975,-43800.22677861896,Delta:-0.09,9829.91,22.125331565368292
261,2004-12-31,SPY_PUT,BUY_LONG PUT,100.81058299320713,434.2632029831585,-43778.32666522966,Delta:-0.09,9831.45,18.19614777737564
262,2005-01-07,SPY_PUT,BUY_LONG PUT,126.34114910673254,346.33559858579224,-43756.437501897046,Delta:-0.09,9922.06,22.59611742140596
263,2005-01-14,SPY_PUT,BUY_LONG PUT,145.7139820296606,300.13975785963885,-43734.559283146096,Delta:-0.09,10265.35,25.18943525116415
264,2005-01-21,SPY_PUT,BUY_LONG PUT,130.07019808065206,336.0700041096253,-43712.69200350452,Delta:-0.09,9855.51,23.42015987668682
265,2005-01-28,SPY_PUT,BUY_LONG PUT,135.41632991901233,322.64081949077115,-43690.83565750277,Delta:-0.09,9992.47,24.04855744845894
266,2005-02-04,SPY_PUT,BUY_LONG PUT,118.10109383310862,369.7594054580365,-43668.99023967402,Delta:-0.09,9571.67,21.895604449461374
267,2005-02-11,SPY_PUT,BUY_LONG PUT,123.32128554618271,353.93043099772683,-43647.155744554184,Delta:-0.09,10073.56,21.724320385812725
268,2005-02-18,SPY_PUT,BUY_LONG PUT,76.3643436109284,685.5345849201601,-52350.398600018285,Delta:-0.09,9907.23,13.678207435794434
269,2005-02-25,SPY_PUT,BUY_LONG PUT,89.3717572218972,487.8404355319037,-43599.15696738189,Delta:-0.09,10248.73,15.474656205413012
270,2005-03-04,SPY_PUT,BUY_LONG PUT,65.9015209087368,793.499575512,-52292.82886667784,Delta:-0.09,9696.84,12.060240396349291
271,2005-03-11,SPY_PUT,BUY_LONG PUT,74.29023955623826,703.4767081319683,-52261.45316935783,Delta:-0.09,9448.2,13.953188014435916
272,2005-03-18,SPY_PUT,BUY_LONG PUT,101.10097978864331,430.5109637796938,-43525.08024788018,Delta:-0.09,9009.97,19.912360424304698
273,2005-03-25,SPY_PUT,BUY_LONG PUT,103.37876961300215,420.8148140146248,-43503.31770775624,Delta:-0.09,9117.69,20.120429494407368
274,2005-04-01,SPY_PUT,BUY_LONG PUT,110.06526874649538,395.0525587599301,-43481.566048902365,Delta:-0.09,8862.69,22.038168018109914
275,2005-04-08,SPY_PUT,BUY_LONG PUT,120.6457262476585,360.2268113224722,-43459.82526587791,Delta:-0.09,8874.17,24.12544383149395
276,2005-04-15,SPY_PUT,BUY_LONG PUT,132.10755628968826,328.80856003416636,-43438.09535324498,Delta:-0.09,9031.58,25.95702425890695
277,2005-04-22,SPY_PUT,BUY_LONG PUT,142.09760547000818,305.53911279477563,-43416.37630556835,Delta:-0.09,9314.12,27.072964028583918
278,2005-04-29,SPY_PUT,BUY_LONG PUT,145.04065565679426,299.18968527072286,-43394.66811741557,Delta:-0.09,9600.6,26.809114405832926
279,2005-05-06,SPY_PUT,BUY_LONG PUT,144.32656630360205,300.51966103120947,-43372.97078335687,Delta:-0.09,9792.61,26.154050998297482
280,2005-05-13,SPY_PUT,BUY_LONG PUT,71.05432971955278,732.137525790253,-52021.54115755822,Delta:-0.09,9617.08,13.111068739073902
281,2005-05-20,SPY_PUT,BUY_LONG PUT,55.82704516947827,931.2749416529715,-51990.32823286368,Delta:-0.09,9906.85,10.0
282,2005-05-27,SPY_PUT,BUY_LONG PUT,91.10029600785168,475.2924003621034,-43299.27836326997,Delta:-0.09,9769.03,16.54852764135936
283,2005-06-03,SPY_PUT,BUY_LONG PUT,86.49992824403576,600.3837867054743,-51933.154468906,Delta:-0.09,10242.63,14.98632490099211
284,2005-06-10,SPY_PUT,BUY_LONG PUT,125.53942680818159,344.5265224361779,-43251.66214685389,Delta:-0.09,10665.73,20.887218108214704
285,2005-06-17,SPY_PUT,BUY_LONG PUT,110.21409953833796,392.2368961581262,-43230.03631578045,Delta:-0.09,10594.95,18.459892075647023
286,2005-06-24,SPY_PUT,BUY_LONG PUT,125.51856291909924,344.2392925217905,-43208.42129762257,Delta:-0.09,10414.93,21.3866373792038
287,2005-07-01,SPY_PUT,BUY_LONG PUT,129.06898226740662,334.6026003172381,-43186.81708697375,Delta:-0.09,10580.8,21.646821589275365
288,2005-07-08,SPY_PUT,BUY_LONG PUT,130.92330371244782,329.69855216330166,-43165.223678430266,Delta:-0.09,10962.13,21.194003023578503
289,2005-07-15,SPY_PUT,BUY_LONG PUT,135.84586285867292,317.5926020763362,-43143.64106659105,Delta:-0.09,11121.6,21.675545095027555
290,2005-07-22,SPY_PUT,BUY_LONG PUT,123.08702014389328,350.3380713550987,-43122.069246057756,Delta:-0.09,11222.05,19.4639499530488
291,2005-07-29,SPY_PUT,BUY_LONG PUT,168.04487547105595,256.4821336599364,-43100.50821143473,Delta:-0.09,11988.03,24.87530591414372
292,2005-08-05,SPY_PUT,BUY_LONG PUT,142.14272221771793,303.06833361011337,-43078.95795732901,Delta:-0.09,12194.06,20.685564793700067
293,2005-08-12,SPY_PUT,BUY_LONG PUT,108.46566479481156,396.96818859501417,-43057.418478350344,Delta:-0.09,11774.25,16.347451132256456
294,2005-08-19,SPY_PUT,BUY_LONG PUT,120.54854284591347,357.00049750182495,-43035.88976911117,Delta:-0.09,12058.11,17.74082268195482
295,2005-08-26,SPY_PUT,BUY_LONG PUT,131.35367121264193,327.4698866588417,-43014.37182422661,Delta:-0.09,12024.29,19.385354208017663
296,2005-09-02,SPY_PUT,BUY_LONG PUT,144.3605331753626,297.8159174993398,-42992.864638314495,Delta:-0.09,11981.83,21.380414223796656
297,2005-09-09,SPY_PUT,BUY_LONG PUT,158.19967707853635,271.62740784017353,-42971.36820599534,Delta:-0.09,12270.65,22.878570663756538
298,2005-09-16,SPY_PUT,BUY_LONG PUT,133.41911500798926,321.91700956283864,-42949.882521892345,Delta:-0.09,11918.53,19.86489224093988
299,2005-09-23,SPY_PUT,BUY_LONG PUT,120.02410073776161,357.6648966062647,-42928.40758063141,Delta:-0.09,12392.85,17.186532021425855
300,2005-09-30,SPY_PUT,BUY_LONG PUT,141.19088047077523,303.89316387698494,-42906.94337684109,Delta:-0.09,13474.92,18.593937821460347
301,2005-10-07,SPY_PUT,BUY_LONG PUT,124.15662308354206,345.41443573490267,-42885.48990515267,Delta:-0.09,13365.21,16.484848991916856
302,2005-10-14,SPY_PUT,BUY_LONG PUT,122.15230793408783,350.90656807998346,-42864.0471602001,Delta:-0.09,13829.83,15.673850195753932
303,2005-10-21,SPY_PUT,BUY_LONG PUT,141.84603054742632,302.0360525513299,-42842.61513662,Delta:-0.09,13194.65,19.077008663253224
304,2005-10-28,SPY_PUT,BUY_LONG PUT,150.64674392753537,284.24904988089014,-42821.193829051685,Delta:-0.09,13667.77,19.55928898676382
305,2005-11-04,SPY_PUT,BUY_LONG PUT,181.14075864462183,236.2791430950425,-42799.78323213716,Delta:-0.09,13721.73,23.426012432978847
306,2005-11-11,SPY_PUT,BUY_LONG PUT,183.53014877484839,233.0864091054646,-42778.3833405211,Delta:-0.09,14223.25,22.898107370997813
307,2005-11-18,SPY_PUT,BUY_LONG PUT,187.88634011612854,227.56840184562458,-42756.994148850834,Delta:-0.09,13913.53,23.963427337490778
308,2005-11-25,SPY_PUT,BUY_LONG PUT,168.52270725928412,253.58965771909084,-42735.6156517764,Delta:-0.09,13013.53,22.980221175963077
309,2005-12-02,SPY_PUT,BUY_LONG PUT,170.45587447603907,250.5883001993859,-42714.24784395052,Delta:-0.09,13398.6,22.57582416784618
310,2005-12-09,SPY_PUT,BUY_LONG PUT,177.2563730991247,240.85391105319513,-42692.89072002855,Delta:-0.09,13699.13,22.96147780448622
311,2005-12-16,SPY_PUT,BUY_LONG PUT,182.29366664308856,234.08133184470327,-42671.54427466853,Delta:-0.09,13349.92,24.23170232057732
312,2005-12-23,SPY_PUT,BUY_LONG PUT,176.74203480649211,241.31332735434006,-42650.2085025312,Delta:-0.09,13638.58,22.996500556179782
313,2005-12-30,SPY_PUT,BUY_LONG PUT,155.29523058438258,274.5022061390142,-42628.88339827993,Delta:-0.09,13397.11,20.570170524442144
314,2006-01-06,SPY_PUT,BUY_LONG PUT,175.01587425259487,243.44973927957327,-42607.5689565808,Delta:-0.09,13125.53,23.662005270912406
315,2006-01-13,SPY_PUT,BUY_LONG PUT,204.1140639234294,208.63954376058163,-42586.2651721025,Delta:-0.09,12973.12,27.92025264752582
316,2006-01-20,SPY_PUT,BUY_LONG PUT,172.41770620257265,246.87123484584058,-42564.972039516455,Delta:-0.09,12673.45,24.142262732231814
317,2006-01-27,SPY_PUT,BUY_LONG PUT,159.6554838003455,266.47183385632394,-42543.68955349669,Delta:-0.09,12812.17,22.113219174323348
318,2006-02-03,SPY_PUT,BUY_LONG PUT,135.58735690229898,313.6163922670208,-42522.41770871994,Delta:-0.09,12788.27,18.814739376892142
319,2006-02-10,SPY_PUT,BUY_LONG PUT,153.46375490869875,276.9458920456566,-42501.15649986558,Delta:-0.09,12053.29,22.593900518640915
320,2006-02-17,SPY_PUT,BUY_LONG PUT,177.8393634292604,238.8667227686799,-42479.90592161565,Delta:-0.09,12205.1,25.856958160123426
321,2006-02-24,SPY_PUT,BUY_LONG PUT,175.0236410592241,242.5881767268673,-42458.665968654845,Delta:-0.09,12109.9,25.647629298608667
322,2006-03-03,SPY_PUT,BUY_LONG PUT,154.32323495156106,274.9905848525711,-42437.436635670514,Delta:-0.09,12248.46,22.358408410093052
323,2006-03-10,SPY_PUT,BUY_LONG PUT,169.74323655535687,249.88458319822277,-42416.21791735268,Delta:-0.09,12081.04,24.933257865997145
324,2006-03-17,SPY_PUT,BUY_LONG PUT,160.7528973276389,263.72781152420856,-42395.009808394,Delta:-0.09,12606.13,22.629132928056002
325,2006-03-24,SPY_PUT,BUY_LONG PUT,113.72042122265334,372.61392323306706,-42373.8123034898,Delta:-0.09,12740.37,15.839712676469734
326,2006-03-31,SPY_PUT,BUY_LONG PUT,139.51979333790914,303.55997800801185,-42352.62539733806,Delta:-0.09,13194.34,18.764584210259507
327,2006-04-07,SPY_PUT,BUY_LONG PUT,116.02409066201722,364.8505137433275,-42331.44908463939,Delta:-0.09,13158.51,15.647051576528073
328,2006-04-14,SPY_PUT,BUY_LONG PUT,121.31653304148529,348.75941719855024,-42310.28336009707,Delta:-0.09,13181.13,16.332711201418064
329,2006-04-21,SPY_PUT,BUY_LONG PUT,174.2298460267829,242.72034431986052,-42289.12821841703,Delta:-0.09,13313.09,23.223875656239215
330,2006-04-28,SPY_PUT,BUY_LONG PUT,147.86101690123317,285.8629308801629,-42267.98365430781,Delta:-0.09,14151.12,18.541883353122056
331,2006-05-05,SPY_PUT,BUY_LONG PUT,145.5008172520896,290.3547241888357,-42246.849662480665,Delta:-0.09,14350.94,17.99186134217362
332,2006-05-12,SPY_PUT,BUY_LONG PUT,166.41486340409793,253.73770932416377,-42225.72623764942,Delta:-0.09,14595.35,20.233380390304287
333,2006-05-19,SPY_PUT,BUY_LONG PUT,162.37733339012323,259.9169015365647,-42204.6133745306,Delta:-0.09,14569.05,19.778121701882394
334,2006-05-26,SPY_PUT,BUY_LONG PUT,168.7138916418251,250.02986213724327,-42183.51106784333,Delta:-0.09,14559.22,20.563814382382382
335,2006-06-02,SPY_PUT,BUY_LONG PUT,210.45460525555083,200.33973246207856,-42162.41931230941,Delta:-0.09,14520.62,25.719595807677443
336,2006-06-09,SPY_PUT,BUY_LONG PUT,212.14317055571797,198.64574472165302,-42141.33810265325,Delta:-0.09,15064.85,24.989367878628947
337,2006-06-16,SPY_PUT,BUY_LONG PUT,185.7592393566897,226.74655419278372,-42120.267433601926,Delta:-0.09,14832.46,22.224308511416613
338,2006-06-23,SPY_PUT,BUY_LONG PUT,179.23081800289833,234.88821715473253,-42099.20729988513,Delta:-0.09,15017.27,21.17934575878042
339,2006-06-30,SPY_PUT,BUY_LONG PUT,187.42454610100543,224.50718740734598,-42078.15769623518,Delta:-0.09,14989.69,22.188330209451156
340,2006-07-07,SPY_PUT,BUY_LONG PUT,225.6675808776628,186.36756974049698,-42057.11861738707,Delta:-0.09,15177.51,26.385142514004016
341,2006-07-14,SPY_PUT,BUY_LONG PUT,240.5356259743841,174.76034948168146,-42036.09005807838,Delta:-0.09,15748.48,27.10389807478575
342,2006-07-21,SPY_PUT,BUY_LONG PUT,208.01242051978167,201.98347727535705,-42015.072013049336,Delta:-0.09,15997.5,23.074283274325825
343,2006-07-28,SPY_PUT,BUY_LONG PUT,201.31947240924853,208.5941512486977,-41994.06447704281,Delta:-0.09,15846.45,22.544711318032086
344,2006-08-04,SPY_PUT,BUY_LONG PUT,183.98854335416172,228.12870127467576,-41973.06744480429,Delta:-0.09,15997.25,20.409694142466588
345,2006-08-11,SPY_PUT,BUY_LONG PUT,204.7605737276929,204.88358743745826,-41952.08091108189,Delta:-0.09,16142.96,22.508888658437762
346,2006-08-18,SPY_PUT,BUY_LONG PUT,256.5184426843977,163.4623399075264,-41931.10487062635,Delta:-0.09,16865.11,26.991092737427692
347,2006-08-25,SPY_PUT,BUY_LONG PUT,282.0747888675941,148.578111097563,-41910.13931819103,Delta:-0.09,16862.66,29.68446596036465
348,2006-09-01,SPY_PUT,BUY_LONG PUT,220.5546291482801,189.92657016674815,-41889.184248531936,Delta:-0.09,16662.8,23.488702199281274
349,2006-09-08,SPY_PUT,BUY_LONG PUT,224.04399284850365,186.8750825411265,-41868.23965640767,Delta:-0.09,16685.74,23.827512136310578
350,2006-09-15,SPY_PUT,BUY_LONG PUT,248.3784972354531,168.4819982500734,-41847.305536579464,Delta:-0.09,17295.01,25.48496767228176
351,2006-09-22,SPY_PUT,BUY_LONG PUT,204.5314648516026,204.4985201380053,-41826.38188381118,Delta:-0.09,16501.18,21.995616323984358
352,2006-09-29,SPY_PUT,BUY_LONG PUT,238.38014654019568,175.3731143286298,-41805.46869286927,Delta:-0.09,17563.57,24.08508274981645
353,2006-10-06,SPY_PUT,BUY_LONG PUT,239.77731384256708,174.264050626398,-41784.56595852283,Delta:-0.09,17710.21,24.025666282214637
354,2006-10-13,SPY_PUT,BUY_LONG PUT,237.0078332197686,176.21220829784838,-41763.67367554357,Delta:-0.09,18120.77,23.210093296709033
355,2006-10-20,SPY_PUT,BUY_LONG PUT,173.12262421341038,241.11690790482095,-41742.791838705794,Delta:-0.09,18262.99,16.821814222613273
356,2006-10-27,SPY_PUT,BUY_LONG PUT,137.7371434265782,363.4916717873704,-50066.304531343725,Delta:-0.09,17615.69,13.875297295903128
357,2006-11-03,SPY_PUT,BUY_LONG PUT,147.5298951772489,282.63347737368275,-41696.88729052077,Delta:-0.09,17183.86,15.23527681350198
358,2006-11-10,SPY_PUT,BUY_LONG PUT,166.03459245654588,251.00816781769643,-41676.038846875505,Delta:-0.09,17024.59,17.306642834671873
359,2006-11-17,SPY_PUT,BUY_LONG PUT,134.3852160894795,371.96235157042474,-49986.240992942476,Delta:-0.09,16831.13,14.168675599431378
360,2006-11-24,SPY_PUT,BUY_LONG PUT,157.14811041444375,264.91064765058286,-41630.207706955596,Delta:-0.09,16693.06,16.705678050330278
361,2006-12-01,SPY_PUT,BUY_LONG PUT,180.33498693124355,230.73388758980286,-41609.39260310212,Delta:-0.09,16277.38,19.660132552564264
362,2006-12-08,SPY_PUT,BUY_LONG PUT,199.5154552810409,208.4479513039136,-41588.58790680057,Delta:-0.09,16004.07,22.122642696406285
363,2006-12-15,SPY_PUT,BUY_LONG PUT,152.87948836898235,271.89908899041575,-41567.79361284716,Delta:-0.09,16390.38,16.552030038587187
364,2006-12-22,SPY_PUT,BUY_LONG PUT,106.64646820926744,467.49238391484243,-49856.41165924889,Delta:-0.09,15458.65,12.242380936640409
365,2006-12-29,SPY_PUT,BUY_LONG PUT,119.25248060203114,417.82357533118414,-49826.497812253336,Delta:-0.09,15333.52,13.801188193322318
366,2007-01-05,SPY_PUT,BUY_LONG PUT,182.9393007080056,226.83572146993038,-41497.16826130499,Delta:-0.09,15475.13,20.97798051198984
367,2007-01-12,SPY_PUT,BUY_LONG PUT,207.82376019398896,199.57496504951598,-41476.41967717434,Delta:-0.09,15785.08,23.363577646102
368,2007-01-19,SPY_PUT,BUY_LONG PUT,166.77075902960863,248.578837852358,-41455.68146733575,Delta:-0.09,15628.33,18.936441209694028
369,2007-01-26,SPY_PUT,BUY_LONG PUT,174.58044276022844,237.34017952692162,-41434.95362660208,Delta:-0.09,15216.92,20.359152203508778
370,2007-02-02,SPY_PUT,BUY_LONG PUT,173.93717241502537,238.09882370038605,-41414.236149788776,Delta:-0.09,15373.27,20.077844993694953
371,2007-02-09,SPY_PUT,BUY_LONG PUT,144.3502877959432,286.75750955362633,-41393.529031713886,Delta:-0.09,15735.08,16.27944897129578
