trade_id,date,symbol,action,price,pnl
396,2011-10-03,ES,COVER_SHORT,8481.245442679228,-0.37734684521290546
397,2011-10-14,GC,SELL_SHORT,304.35800682237976,0.0
398,2011-10-17,GC,COVER_SHORT,306.0699034896553,-0.017118966672755392
399,2011-10-20,GC,SELL_SHORT,301.21673946864655,0.0
400,2011-10-21,GC,COVER_SHORT,302.3074675107616,-0.010907280421150745
401,2011-10-24,GC,SELL_SHORT,300.822377717446,0.0
402,2011-10-25,ES,BUY_LONG,9505.180320692332,0.0
403,2011-10-25,GC,COVER_SHORT,304.02765822714343,-0.03205280509697445
404,2011-10-27,ES,SELL_LONG,9170.81237555579,-3.343679451365424
405,2011-11-23,ES,BUY_LONG,9620.043280162545,0.0
406,2011-11-29,ES,SELL_LONG,9575.044379676474,-0.44998900486070853
407,2011-11-29,GC,SELL_SHORT,301.7297756046931,0.0
408,2011-11-30,ES,BUY_LONG,9646.8250778872,0.0
409,2011-12-02,ES,SELL_LONG,9495.312906794006,-1.5151217109319441
410,2011-12-08,GC,COVER_SHORT,299.39176582706153,0.023380097776315552
411,2011-12-09,GC,SELL_SHORT,295.3257506156362,0.0
412,2011-12-12,GC,COVER_SHORT,296.82798933238394,-0.015022387167477405
413,2012-02-01,ES,SELL_SHORT,8900.936215179703,0.0
414,2012-02-14,ES,COVER_SHORT,8665.756797338343,2.351794178413602
415,2012-02-15,ES,SELL_SHORT,8623.32011952621,0.0
416,2012-03-01,ES,COVER_SHORT,8152.983197579493,4.7033692194671675
417,2012-03-02,ES,SELL_SHORT,8060.352520230867,0.0
418,2012-03-09,ES,COVER_SHORT,7966.1483559339795,0.9420416429688794
419,2012-03-22,GC,SELL_SHORT,292.4912967369952,0.0
420,2012-03-23,GC,COVER_SHORT,294.79401488090303,-0.02302718143907839
421,2012-04-19,GC,SELL_SHORT,288.7741569861504,0.0
422,2012-04-20,GC,COVER_SHORT,289.3836972328103,-0.006095402466598898
423,2012-04-23,GC,SELL_SHORT,288.6255779473422,0.0
424,2012-04-26,ES,BUY_LONG,8692.294427957197,0.0
425,2012-05-03,ES,SELL_LONG,8676.771291765654,-0.15523136191543016
426,2012-05-04,ES,BUY_LONG,8757.471663181801,0.0
427,2012-05-07,ES,SELL_LONG,8652.99541273794,-1.0447625044386042
428,2012-05-07,GC,COVER_SHORT,285.5781760523739,0.030474018949682886
429,2012-05-09,ES,BUY_LONG,8887.465622146976,0.0
430,2012-05-14,ES,SELL_LONG,8902.524551645356,0.15058929498380166
431,2012-06-22,ES,BUY_LONG,9417.848976231313,0.0
432,2012-06-25,ES,SELL_LONG,9440.2625198659,0.22413543634587768
433,2012-06-26,GC,SELL_SHORT,273.1987865310134,0.0
434,2012-06-29,ES,BUY_LONG,9580.609002738003,0.0
435,2012-07-02,ES,SELL_LONG,9559.006842985345,-0.21602159752657826
436,2012-07-02,GC,COVER_SHORT,274.26028520285956,-0.010614986718461523
437,2012-07-03,GC,SELL_SHORT,271.60197277708113,0.0
438,2012-07-06,ES,BUY_LONG,9695.27428269822,0.0
439,2012-07-16,GC,COVER_SHORT,267.0221342304145,0.04579838546666622
440,2012-07-17,ES,SELL_LONG,9791.639386713005,0.9636510401478517
441,2012-07-19,ES,BUY_LONG,9993.745151553492,0.0
442,2012-07-20,ES,SELL_LONG,9890.395386473627,-1.033497650798654
443,2012-07-23,ES,BUY_LONG,10058.614553611158,0.0
444,2012-07-30,ES,SELL_LONG,10220.002302762945,1.6138774915178693
445,2012-09-06,ES,BUY_LONG,10346.515066489756,0.0
446,2012-09-10,ES,SELL_LONG,10213.021266432126,-1.334938000576294
447,2012-09-12,ES,BUY_LONG,10541.18275258356,0.0
448,2012-09-14,ES,SELL_LONG,10380.977920705589,-1.6020483187797072
449,2012-09-21,ES,BUY_LONG,10770.82101104553,0.0
450,2012-09-26,ES,SELL_LONG,10501.918463553435,-2.6890254749209452
451,2012-10-12,ES,BUY_LONG,11087.204666894038,0.0
452,2012-10-15,ES,SELL_LONG,10916.617588758949,-1.7058707813508955
453,2012-10-17,GC,BUY_LONG,291.2471943191463,0.0
454,2012-10-19,GC,SELL_LONG,286.8804684852599,-0.04366725833886392
455,2012-10-31,ES,BUY_LONG,11456.328374487306,0.0
456,2012-11-05,ES,SELL_LONG,11480.072967521215,0.23744593033909042
457,2013-01-10,ES,BUY_LONG,11508.498250012206,0.0
458,2013-01-15,GC,SELL_SHORT,274.29124238608887,0.0
459,2013-01-21,ES,SELL_LONG,11372.198392961127,-1.36299857051079
460,2013-01-25,ES,BUY_LONG,11765.40276413627,0.0
461,2013-01-28,ES,SELL_LONG,11677.501565596343,-0.8790119853992655
462,2013-01-30,ES,BUY_LONG,11916.521221650873,0.0
463,2013-01-31,ES,SELL_LONG,11805.210945731878,-1.1131027591899512
464,2013-02-04,GC,COVER_SHORT,263.2688438151834,0.11022398570905466
465,2013-02-22,ES,BUY_LONG,12085.671437809277,0.0
466,2013-03-12,ES,SELL_LONG,12654.36822553673,5.686967877274529
467,2013-03-14,ES,BUY_LONG,12935.271246325212,0.0
468,2013-03-18,ES,SELL_LONG,12881.736241466228,-0.5353500485898439
469,2013-03-22,GC,BUY_LONG,281.093146646131,0.0
470,2013-03-25,GC,SELL_LONG,275.95587286591535,-0.05137273780215651
471,2013-04-15,ZN,SELL_SHORT,137.6129729986222,0.0
472,2013-04-18,ZN,COVER_SHORT,137.22114520750628,0.003918277911159293
473,2013-05-09,ES,SELL_SHORT,11987.154859289101,0.0
474,2013-05-14,ES,COVER_SHORT,12009.382161531466,-0.22227302242365113
475,2013-07-22,GC,BUY_LONG,283.98979778419675,0.0
476,2013-07-23,GC,SELL_LONG,282.05486980575165,-0.01934927978445103
477,2013-07-26,GC,BUY_LONG,287.28792283338873,0.0
478,2013-07-30,ES,BUY_LONG,12744.037933433057,0.0
479,2013-08-08,GC,SELL_LONG,290.0662311565684,0.027783083231796582
480,2013-08-12,ES,SELL_LONG,13118.986592825811,3.7494865939275406
481,2013-08-14,GC,BUY_LONG,295.1170098784842,0.0
482,2013-08-15,ES,BUY_LONG,13347.717872832234,0.0
483,2013-08-16,ES,SELL_LONG,13064.054029887484,-2.836638429447503
484,2013-08-21,GC,SELL_LONG,295.74589098165035,0.006288811031661226
485,2013-09-11,ES,BUY_LONG,13620.632950955938,0.0
486,2013-09-13,ES,SELL_LONG,13462.03716165746,-1.5859578929847886
487,2013-09-25,ES,BUY_LONG,13907.283413368496,0.0
488,2013-09-26,ES,SELL_LONG,13712.913076647166,-1.943703367213293
489,2013-10-09,ES,BUY_LONG,14119.247819267795,0.0
490,2013-10-10,ES,SELL_LONG,13879.121067110107,-2.4012675215768833
491,2013-10-14,ES,BUY_LONG,14302.777064135773,0.0
492,2013-10-15,ES,SELL_LONG,14145.169286828177,-1.5760777730759583
493,2013-10-16,ES,BUY_LONG,14325.752226662644,0.0
494,2013-10-18,ES,SELL_LONG,14361.66921004982,0.35916983387176515
495,2013-10-23,ES,BUY_LONG,14475.303682145552,0.0
496,2013-10-24,ES,SELL_LONG,14484.110150244382,0.0880646809883001
497,2013-10-25,ES,BUY_LONG,14629.46662656537,0.0
498,2013-10-28,ES,SELL_LONG,14499.975565295907,-1.294910612694639
499,2013-11-12,GC,SELL_SHORT,275.221853535186,0.0
500,2013-11-14,GC,COVER_SHORT,275.7760179774415,-0.005541644422554555
501,2014-01-27,ES,BUY_LONG,14911.227466025897,0.0
502,2014-01-29,ES,SELL_LONG,14880.713867522436,-0.30513598503461253
503,2014-01-30,ES,BUY_LONG,15036.910844733036,0.0
504,2014-01-31,ES,SELL_LONG,15034.26062337654,-0.026502213564963312
505,2014-02-06,ES,BUY_LONG,15286.683124438872,0.0
506,2014-02-10,ES,SELL_LONG,15085.633940847709,-2.0104918359116346
507,2014-02-18,ES,BUY_LONG,15742.56899240283,0.0
508,2014-03-14,ES,SELL_LONG,17243.6018282755,15.010328358726692
509,2014-04-02,ES,BUY_LONG,18102.544091145908,0.0
510,2014-04-03,ES,SELL_LONG,18074.011849420156,-0.285322417257521
511,2014-04-07,ES,BUY_LONG,18289.84579437289,0.0
512,2014-04-10,ES,SELL_LONG,17948.22543107479,-3.4162036329810146
513,2014-04-11,GC,SELL_SHORT,266.10153838377994,0.0
514,2014-04-14,GC,COVER_SHORT,268.44801134338184,-0.02346472959601897
515,2014-04-18,GC,SELL_SHORT,260.73207249854624,0.0
516,2014-04-18,ZN,SELL_SHORT,142.8581243230576,0.0
517,2014-04-21,ZN,COVER_SHORT,142.76729705606292,0.000908272669946939
518,2014-05-06,GC,COVER_SHORT,249.17439475848087,0.11557677740065372
519,2014-05-14,ES,SELL_SHORT,16467.39818029763,0.0
520,2014-05-15,ES,COVER_SHORT,16762.241898539265,-2.9484371824163462
521,2014-05-19,ES,SELL_SHORT,16372.58243841609,0.0
522,2014-05-20,ES,COVER_SHORT,16447.235602636927,-0.7465316422083743
523,2014-05-26,ES,SELL_SHORT,16123.514738110933,0.0
524,2014-05-27,ES,COVER_SHORT,16153.22962937132,-0.2971489126038796
525,2014-06-25,ES,SELL_SHORT,15951.96017290844,0.0
526,2014-07-09,GC,BUY_LONG,259.57635576976963,0.0
527,2014-07-10,GC,SELL_LONG,257.85680678481975,-0.017195489849498813
528,2014-07-11,ES,COVER_SHORT,15309.768777117599,6.421913957908418
529,2014-07-29,ES,SELL_SHORT,14508.841892811164,0.0
530,2014-08-14,ES,COVER_SHORT,14056.826472669778,4.520154201413861
531,2014-08-15,ES,SELL_SHORT,13853.448167936447,0.0
532,2014-09-01,ES,COVER_SHORT,13392.047888172125,4.6140027976432245
533,2014-09-17,GC,SELL_SHORT,245.27937208277697,0.0
534,2014-09-25,GC,COVER_SHORT,243.99873995679218,0.012806321259847948
535,2014-10-27,ES,SELL_SHORT,12756.106223932431,0.0
536,2014-10-28,ES,COVER_SHORT,12812.796172483248,-0.5668994855081655
537,2014-11-25,ES,SELL_SHORT,12200.392570250951,0.0
538,2014-11-28,ES,COVER_SHORT,12344.795663655974,-1.4440309340502244
539,2014-12-31,GC,SELL_SHORT,234.4835937600386,0.0
540,2015-01-08,GC,COVER_SHORT,232.5507517303073,0.019328420297312902
541,2015-01-28,ES,BUY_LONG,13441.600756864593,0.0
542,2015-02-05,ES,SELL_LONG,13616.371096465433,1.747703396008401
543,2015-02-10,ES,BUY_LONG,13778.57024570054,0.0
544,2015-02-11,ES,SELL_LONG,13688.428118294816,-0.9014212740572475
545,2015-03-12,ES,BUY_LONG,14149.224626563306,0.0
546,2015-03-13,ES,SELL_LONG,14054.759709772745,-0.9446491679056089
547,2015-03-17,GC,SELL_SHORT,226.96200272191632,0.0
548,2015-03-20,ES,BUY_LONG,14455.096604518798,0.0
549,2015-03-23,ES,SELL_LONG,14394.996987262339,-0.6009961725645917
550,2015-03-25,GC,COVER_SHORT,223.74535808155784,0.03216644640358481
551,2015-04-01,ES,BUY_LONG,14777.032333983068,0.0
552,2015-04-03,ES,SELL_LONG,14709.528462465696,-0.6750387151737232
553,2015-04-06,ES,BUY_LONG,14960.991285567701,0.0
554,2015-04-10,GC,SELL_SHORT,215.23473653211985,0.0
555,2015-04-13,ES,SELL_LONG,15339.109749189378,3.7811846362167674
556,2015-04-13,GC,COVER_SHORT,217.15463221267888,-0.01919895680559023
557,2015-04-16,ES,BUY_LONG,15726.48911638631,0.0
558,2015-04-16,GC,SELL_SHORT,212.0172077243213,0.0
559,2015-04-17,ES,SELL_LONG,15590.334140598185,-1.3615497578812574
560,2015-04-17,GC,COVER_SHORT,213.48203691377597,-0.014648291894546616
561,2015-05-18,ES,SELL_SHORT,13914.415463466998,0.0
562,2015-06-01,ES,COVER_SHORT,13764.301858713608,1.5011360475338915
563,2015-06-18,ES,SELL_SHORT,12738.110319288315,0.0
564,2015-06-22,ES,COVER_SHORT,12765.75481990956,-0.27644500621245244
565,2015-07-17,GC,SELL_SHORT,204.76441602303862,0.0
566,2015-07-22,GC,COVER_SHORT,207.99817344220324,-0.032337574191646186
567,2015-08-27,GC,SELL_SHORT,200.59340108856918,0.0
568,2015-09-04,GC,COVER_SHORT,199.1872274792184,0.014061736093507875
569,2015-10-07,ES,BUY_LONG,13866.877598210755,0.0
570,2015-10-08,ES,SELL_LONG,13617.252472870105,-2.496251253406499
571,2015-11-04,GC,SELL_SHORT,187.97874704411106,0.0
572,2015-11-12,ES,BUY_LONG,13997.25921346784,0.0
573,2015-11-13,ES,SELL_LONG,14000.769582612582,0.03510369144742072
574,2015-11-16,ES,BUY_LONG,14107.956568497695,0.0
575,2015-11-16,GC,COVER_SHORT,186.01608310767298,0.019626639364380766
576,2015-11-18,GC,SELL_SHORT,181.69594018045197,0.0
577,2015-11-20,ES,SELL_LONG,14257.568241180481,1.4961167268278588
578,2015-11-23,GC,COVER_SHORT,181.7531710930163,-0.0005723091256433577
579,2016-01-19,ZN,SELL_SHORT,148.72794565139765,0.0
580,2016-01-25,ZN,COVER_SHORT,148.0950254756047,0.006329201757929468
581,2016-02-01,ES,SELL_SHORT,13002.411750995632,0.0
582,2016-02-02,ES,COVER_SHORT,13177.38973200599,-1.7497798101035733
583,2016-02-03,ES,SELL_SHORT,12934.71374897323,0.0
584,2016-02-19,GC,SELL_SHORT,170.09106871614293,0.0
585,2016-02-23,GC,COVER_SHORT,171.29982175851387,-0.012087530423709438
586,2016-03-01,ES,COVER_SHORT,11586.022106823086,13.486916421501446
587,2016-03-07,ES,SELL_SHORT,11005.133704895794,0.0
588,2016-03-09,ES,COVER_SHORT,11120.969089463237,-1.1583538456744282
589,2016-04-01,GC,SELL_SHORT,168.37467581658515,0.0
590,2016-04-07,GC,COVER_SHORT,169.2620024069926,-0.008873265904074402
591,2016-04-07,ZN,BUY_LONG,152.24132696145438,0.0
592,2016-04-08,ZN,SELL_LONG,152.20100681776316,-0.0004032014369121839
593,2016-05-31,ES,SELL_SHORT,10963.37090616613,0.0
594,2016-06-01,ES,COVER_SHORT,11119.189185405035,-1.5581827923890523
595,2016-06-17,GC,BUY_LONG,179.15743857777457,0.0
596,2016-06-24,GC,SELL_LONG,177.78453090187696,-0.013729076758976078
597,2016-06-27,ES,SELL_SHORT,10787.41537647705,0.0
598,2016-07-18,ES,COVER_SHORT,10149.735047745045,6.376803287320054
599,2016-07-19,ES,SELL_SHORT,10015.337302581902,0.0
600,2016-07-20,ES,COVER_SHORT,10153.846063308602,-1.3850876072669962
601,2016-09-05,ES,SELL_SHORT,9835.391248183112,0.0
602,2016-09-12,ES,COVER_SHORT,9756.508416859746,0.7888283132336619
603,2016-10-17,GC,BUY_LONG,196.79201538162422,0.0
604,2016-10-18,GC,SELL_LONG,196.17344289204672,-0.0061857248957750246
605,2016-10-20,GC,BUY_LONG,197.35299616132286,0.0
606,2016-10-21,GC,SELL_LONG,194.47436925221834,-0.028786269091045258
607,2016-12-08,ES,SELL_SHORT,9378.433776576476,0.0
608,2016-12-14,ES,COVER_SHORT,9309.740361760227,0.6869341481624907
609,2016-12-26,ES,SELL_SHORT,8915.092906850847,0.0
610,2017-01-03,ES,COVER_SHORT,8793.001931417748,1.2209097543309873
611,2017-01-09,ES,SELL_SHORT,8646.174237911375,0.0
612,2017-01-10,ES,COVER_SHORT,8671.092353010801,-0.2491811509942636
613,2017-01-17,ES,SELL_SHORT,8438.999125845969,0.0
614,2017-01-18,ES,COVER_SHORT,8450.810534771872,-0.11811408925903379
615,2017-02-23,ES,BUY_LONG,9477.793144290727,0.0
616,2017-03-06,ES,SELL_LONG,9504.763608631694,0.26970464340967737
617,2017-03-14,GC,SELL_SHORT,183.5483153993788,0.0
618,2017-03-22,GC,COVER_SHORT,185.57617017172288,-0.020278547723440853
619,2017-03-27,GC,SELL_SHORT,183.049889030547,0.0
620,2017-03-28,GC,COVER_SHORT,184.7124221928761,-0.016625331623290832
621,2017-03-31,GC,SELL_SHORT,180.31567386261844,0.0
622,2017-04-03,GC,COVER_SHORT,181.91324549455473,-0.0159757163193629
623,2017-05-16,GC,BUY_LONG,196.08625018167953,0.0
624,2017-05-17,GC,SELL_LONG,194.93171604080334,-0.011545341408761942
625,2017-06-14,ES,BUY_LONG,9631.752205946514,0.0
626,2017-06-15,ES,SELL_LONG,9522.632002358978,-1.091202035875358
627,2017-08-02,ES,BUY_LONG,9890.280552059503,0.0
628,2017-08-03,ES,SELL_LONG,9837.844490364474,-0.5243606169502891
629,2017-08-23,ES,BUY_LONG,10120.753089320182,0.0
630,2017-08-28,ES,SELL_LONG,10122.68137097967,0.01928281659487766
631,2017-08-30,ES,BUY_LONG,10144.256307948823,0.0
632,2017-09-01,ES,SELL_LONG,10129.755633287696,-0.1450067466112705
633,2017-10-16,ES,SELL_SHORT,9107.61646126668,0.0
634,2017-10-20,ES,COVER_SHORT,9328.392987600806,-2.207765263341262
635,2017-11-10,GC,BUY_LONG,201.22940701755874,0.0
636,2017-11-24,GC,SELL_LONG,207.8842562253074,0.06654849207748668
637,2017-11-28,GC,BUY_LONG,213.1729113671364,0.0
638,2017-11-29,GC,SELL_LONG,210.74442683596112,-0.024284845311752862
639,2018-01-30,ES,BUY_LONG,10105.071313778846,0.0
640,2018-02-12,ES,SELL_LONG,10125.139518061043,0.20068204282197258
641,2018-03-23,GC,BUY_LONG,208.38625859729447,0.0
642,2018-03-26,GC,SELL_LONG,204.76012932487524,-0.036261292724192346
643,2018-04-27,ES,SELL_SHORT,9681.105008905799,0.0
644,2018-05-01,ES,COVER_SHORT,9751.526325924564,-0.7042131701876497
645,2018-05-02,ES,SELL_SHORT,9557.591493301945,0.0
646,2018-05-04,ES,COVER_SHORT,9767.459268654835,-2.0986777535289
647,2018-05-23,ES,SELL_SHORT,9125.821485004912,0.0
648,2018-05-29,ES,COVER_SHORT,9039.187540296556,0.8663394470835556
649,2018-05-30,ES,SELL_SHORT,8890.861170858425,0.0
650,2018-06-07,ES,COVER_SHORT,8771.541662181258,1.193195086771666
651,2018-06-12,ES,SELL_SHORT,8612.274916375869,0.0
652,2018-06-13,ES,COVER_SHORT,8682.434106390125,-0.7015919001425573
653,2018-06-25,GC,BUY_LONG,215.75178261095294,0.0
654,2018-06-26,GC,SELL_LONG,213.42358803674443,-0.0232819457420851
655,2018-08-06,ES,SELL_SHORT,8181.945289269997,0.0
656,2018-08-07,ES,COVER_SHORT,8437.769945866623,-2.5582465659662557
657,2018-09-27,GC,BUY_LONG,222.6544502733338,0.0
658,2018-10-01,GC,SELL_LONG,222.28209115036418,-0.003723591229696126
659,2018-10-18,ES,SELL_SHORT,8281.125022153405,0.0
660,2018-10-22,ES,COVER_SHORT,8442.276515853735,-1.6115149370033033
661,2018-10-24,ES,SELL_SHORT,8280.07239458568,0.0
662,2018-10-25,ES,COVER_SHORT,8308.389897830682,-0.2831750324500172
663,2018-10-26,ES,SELL_SHORT,8228.332778995182,0.0
664,2018-10-30,ES,COVER_SHORT,8311.7293930753,-0.8339661408011853
665,2018-12-06,ES,BUY_LONG,9353.467629002413,0.0
666,2018-12-07,ES,SELL_LONG,9199.47387830844,-1.539937506939732
667,2018-12-10,GC,BUY_LONG,234.66760882976303,0.0
668,2018-12-13,GC,SELL_LONG,235.89902737258382,0.012314185428207907
669,2018-12-17,ES,BUY_LONG,9493.812064056703,0.0
670,2018-12-18,ES,SELL_LONG,9411.788231133269,-0.8202383292343438
671,2018-12-27,ES,BUY_LONG,9650.09280719557,0.0
672,2018-12-31,ES,SELL_LONG,9531.65355087586,-1.1843925631970889
673,2019-03-04,ES,BUY_LONG,9842.362730980794,0.0
674,2019-03-05,ES,SELL_LONG,9790.914148048865,-0.514485829319292
675,2019-04-22,ES,BUY_LONG,10199.998871860393,0.0
676,2019-05-02,ES,SELL_LONG,10380.574157667284,1.8057528580689177
677,2019-05-03,ES,BUY_LONG,10486.334106869128,0.0
678,2019-05-07,ES,SELL_LONG,10364.97180446449,-1.2136230240463737
679,2019-06-10,GC,SELL_SHORT,216.21919178639894,0.0
680,2019-06-11,GC,COVER_SHORT,218.41221699178425,-0.02193025205385311
681,2019-07-01,ES,BUY_LONG,10919.145481161491,0.0
682,2019-07-02,ES,SELL_LONG,10919.10100873206,-0.000444724294320622
683,2019-07-03,ES,BUY_LONG,10987.671755395031,0.0
684,2019-07-05,ES,SELL_LONG,10909.403245925776,-0.7826850946925515
685,2019-07-24,GC,SELL_SHORT,210.80461096351328,0.0
686,2019-07-25,GC,COVER_SHORT,211.40620420105319,-0.006015932375399018
687,2019-09-30,ES,BUY_LONG,11189.806020165384,0.0
688,2019-10-01,ES,SELL_LONG,11078.169846326991,-1.1163617383839302
689,2019-10-02,ES,BUY_LONG,11149.489496337352,0.0
690,2019-10-03,ES,SELL_LONG,11081.125988408246,-0.6836350792910525
691,2019-10-09,ES,BUY_LONG,11383.304479295,0.0
692,2019-10-11,ES,SELL_LONG,11209.659568204099,-1.7364491109090159
693,2019-10-15,GC,BUY_LONG,223.39677846749146,0.0
694,2019-10-23,GC,SELL_LONG,224.057552878608,0.006607744111165346
695,2020-01-13,GC,BUY_LONG,228.97130240489477,0.0
696,2020-01-20,ES,BUY_LONG,11173.85157606208,0.0
697,2020-01-22,ES,SELL_LONG,11104.80491901791,-0.6904665704416948
698,2020-01-22,GC,SELL_LONG,229.8266031200223,0.008553007151275268
699,2020-01-27,ES,BUY_LONG,11397.650637230372,0.0
700,2020-01-28,ES,SELL_LONG,11210.30656275572,-1.873440744746513
701,2020-01-29,ES,BUY_LONG,11375.529372890906,0.0
702,2020-02-04,ES,SELL_LONG,11394.654167326,0.19124794435094372
703,2020-02-07,ES,BUY_LONG,11731.4426362229,0.0
704,2020-02-11,ES,SELL_LONG,11650.104175666296,-0.8133846055660433
705,2020-03-27,GC,BUY_LONG,237.2274846557098,0.0
706,2020-03-31,GC,SELL_LONG,236.58009104006584,-0.006473936156439493
707,2020-04-03,GC,BUY_LONG,240.8986833065605,0.0
708,2020-04-07,GC,SELL_LONG,240.3231023292107,-0.005755809773498015
709,2020-04-13,ES,BUY_LONG,11897.451051880353,0.0
710,2020-04-15,ES,SELL_LONG,11754.669080622094,-1.4278197125825864
711,2020-04-22,ES,BUY_LONG,11919.02926729848,0.0
712,2020-04-27,ES,SELL_LONG,12036.379307096267,1.1735003979778775
713,2020-04-30,GC,BUY_LONG,250.86989788223804,0.0
714,2020-05-04,ES,BUY_LONG,12329.77438960502,0.0
715,2020-05-05,ES,SELL_LONG,12313.160010155516,-0.16614379449503758
716,2020-05-05,GC,SELL_LONG,248.303777204272,-0.025661206779660405
717,2020-06-24,ES,SELL_SHORT,11073.789490628335,0.0
718,2020-06-29,ES,COVER_SHORT,11185.176751894003,-1.1138726126566871
719,2020-07-01,ES,SELL_SHORT,10862.06939155923,0.0
720,2020-07-08,ES,COVER_SHORT,10768.01426916158,0.9405512239764903
721,2020-07-16,ES,SELL_SHORT,10421.416794927281,0.0
722,2020-07-21,ES,COVER_SHORT,10401.800701939143,0.19616092988138917
723,2020-07-27,ES,SELL_SHORT,10095.99333549739,0.0
724,2020-07-28,ES,COVER_SHORT,10264.562134373431,-1.685687988760419
725,2020-08-05,ES,SELL_SHORT,9953.118143724443,0.0
726,2020-08-06,ES,COVER_SHORT,9947.004263334975,0.0611388038946825
727,2020-09-04,ES,SELL_SHORT,9591.111264737527,0.0
728,2020-09-07,ES,COVER_SHORT,9685.93290106381,-0.9482163632628362
729,2020-09-14,ES,SELL_SHORT,9488.858865866567,0.0
730,2020-09-16,ES,COVER_SHORT,9508.278680612968,-0.19419814746401243
731,2020-09-18,ES,SELL_SHORT,9425.67645059766,0.0
732,2020-09-21,ES,COVER_SHORT,9428.271487935794,-0.025950373381328974
733,2020-09-22,ES,SELL_SHORT,9258.428786677283,0.0
734,2020-09-23,ES,COVER_SHORT,9388.988491637014,-1.3055970495973088
735,2020-09-25,GC,BUY_LONG,256.1790988816082,0.0
736,2020-09-28,GC,SELL_LONG,253.1221220933465,-0.03056976788261693
737,2020-10-09,ES,SELL_SHORT,8949.227590487306,0.0
738,2020-10-15,ES,COVER_SHORT,8921.891329434713,0.2733626105259282
739,2020-10-27,ES,SELL_SHORT,8679.743915686424,0.0
740,2020-10-28,ES,COVER_SHORT,8692.640210912123,-0.1289629522569885
741,2020-11-18,GC,BUY_LONG,257.5066211991442,0.0
742,2020-11-19,GC,SELL_LONG,255.16457669475153,-0.02342044504392675
743,2020-12-22,GC,BUY_LONG,262.3846388786626,0.0
744,2020-12-23,GC,SELL_LONG,261.1242886721101,-0.012603502065525162
745,2021-01-05,ES,BUY_LONG,9155.244340516369,0.0
746,2021-01-08,ES,SELL_LONG,8915.130187859508,-2.4011415265686082
747,2021-03-08,ES,SELL_SHORT,8346.20795792731,0.0
748,2021-03-09,ES,COVER_SHORT,8460.691322999426,-1.144833650721157
749,2021-04-07,ES,BUY_LONG,9273.898645863852,0.0
750,2021-04-08,ES,SELL_LONG,9221.155676194103,-0.5274296966974907
751,2021-04-09,ES,BUY_LONG,9371.161583009278,0.0
752,2021-04-12,ES,SELL_LONG,9264.259042100175,-1.0690254090910276
753,2021-06-14,GC,BUY_LONG,274.52441438455986,0.0
754,2021-06-15,GC,SELL_LONG,272.81871258431306,-0.017057018002467998
755,2021-07-07,ES,BUY_LONG,9789.82521244371,0.0
756,2021-07-12,ES,SELL_LONG,9452.573548057046,-3.3725166438666383
757,2021-08-10,ES,BUY_LONG,9748.268898337932,0.0
758,2021-08-11,ES,SELL_LONG,9633.00073439147,-1.1526816394646267
759,2021-09-21,GC,SELL_SHORT,268.35338245142117,0.0
760,2021-09-22,GC,COVER_SHORT,271.5140682245258,-0.03160685773104603
761,2021-10-07,ES,BUY_LONG,10172.656302304276,0.0
762,2021-10-08,ES,SELL_LONG,10113.9914693449,-0.5866483295937542
763,2021-11-15,ES,SELL_SHORT,9125.681446559836,0.0
764,2021-11-16,ES,COVER_SHORT,9234.784613445798,-1.091031668859614
765,2021-12-14,ES,SELL_SHORT,8899.479157662627,0.0
766,2021-12-22,ES,COVER_SHORT,8993.283439833196,-0.9380428217056942
767,2022-01-03,GC,SELL_SHORT,261.8736237245749,0.0
768,2022-01-04,GC,COVER_SHORT,263.4566907131204,-0.01583066988545511
769,2022-01-18,ES,SELL_SHORT,8446.93635524136,0.0
770,2022-01-19,ES,COVER_SHORT,8590.83109193017,-1.4389473668880965
771,2022-01-20,ES,SELL_SHORT,8453.865887914979,0.0
772,2022-01-24,GC,SELL_SHORT,251.85719321834605,0.0
773,2022-01-28,ES,COVER_SHORT,8396.789677064131,0.5707621085084793
774,2022-02-01,GC,COVER_SHORT,252.41192502512527,-0.005547318067792162
775,2022-04-11,ES,BUY_LONG,8696.149141790554,0.0
776,2022-04-15,ES,SELL_LONG,8535.94071377781,-1.6020842801274375
777,2022-04-29,GC,SELL_SHORT,247.9650473607097,0.0
778,2022-05-06,GC,COVER_SHORT,246.1817411141254,0.017833062465842885
779,2022-05-09,GC,SELL_SHORT,244.20406336611745,0.0
780,2022-05-10,GC,COVER_SHORT,244.66072478794257,-0.004566614218251175
781,2022-05-25,ES,SELL_SHORT,7855.0807863734835,0.0
782,2022-05-31,ES,COVER_SHORT,7954.280050886174,-0.9919926451269021
783,2022-06-13,ES,SELL_SHORT,7392.442469648101,0.0
784,2022-06-21,ES,COVER_SHORT,7295.273671472041,0.9716879817605968
785,2022-06-23,ES,SELL_SHORT,7114.123311410485,0.0
786,2022-07-08,ES,COVER_SHORT,6855.616427972572,2.5850688343791353
787,2022-07-11,ES,SELL_SHORT,6776.8167459087845,0.0
788,2022-07-14,GC,BUY_LONG,258.33108020099945,0.0
789,2022-07-20,ES,COVER_SHORT,6619.651888213493,1.5716485769529118
790,2022-07-20,GC,SELL_LONG,258.13546286007045,-0.0019561734092900453
791,2022-07-21,ES,SELL_SHORT,6502.827388137051,0.0
