date,cash,position_value,total_value,daily_return,num_positions
2004-09-21,3.563100000821578,1045389.6300000001,1045393.193100001,0.001424294412369398,20
2004-09-22,3.563100000821578,1050292.6,1050296.163100001,0.004690072627563933,20
2004-09-23,3.563100000821578,1048952.6199999999,1048956.1831000007,-0.0012758115730378346,20
2004-09-24,3.563100000821578,1045330.7700000001,1045334.333100001,-0.0034528134333466818,20
2004-09-27,3.563100000821578,1044698.43,1044701.9931000009,-0.0006049165132889513,20
2004-09-28,3.563100000821578,1050166.32,1050169.883100001,0.005233923201175148,20
2004-09-29,3.563100000821578,1049806.19,1049809.7531000008,-0.0003429254692936459,20
2004-09-30,61.532740000926424,1041704.0699999998,1041765.6027400007,-0.0076624839274415015,20
2004-10-01,61.532740000926424,1032655.52,1032717.0527400009,-0.008685783036223083,20
2004-10-04,61.532740000926424,1038052.3300000001,1038113.862740001,0.005225836046457508,20
2004-10-05,61.532740000926424,1038273.54,1038335.0727400009,0.00021308837877966524,20
2004-10-06,61.532740000926424,1034874.1599999999,1034935.6927400008,-0.0032738757355366016,20
2004-10-07,61.532740000926424,1038036.8800000001,1038098.412740001,0.0030559579906137718,20
2004-10-08,61.532740000926424,1034485.2500000002,1034546.7827400011,-0.0034212844913475643,20
2004-10-11,61.532740000926424,1039942.77,1040004.3027400009,0.0052752761799186336,20
2004-10-12,61.532740000926424,1037950.7200000002,1038012.2527400011,-0.0019154247677163913,20
2004-10-13,61.532740000926424,1050622.9500000002,1050684.482740001,0.012208169958061269,20
2004-10-14,61.532740000926424,1036692.6400000001,1036754.172740001,-0.013258318961437641,20
2004-10-15,61.532740000926424,1040482.76,1040544.2927400009,0.00365575572267349,20
2004-10-18,61.532740000926424,1042211.97,1042273.5027400008,0.0016618321892348678,20
2004-10-19,61.532740000926424,1053174.4400000002,1053235.972740001,0.010517843897193303,20
2004-10-20,61.532740000926424,1045974.5899999999,1046036.1227400007,-0.00683593248459779,20
2004-10-21,61.532740000926424,1042622.75,1042684.2827400009,-0.003204325287753923,20
2004-10-22,61.532740000926424,1050863.2699999998,1050924.8027400007,0.00790317849459193,20
2004-10-25,61.532740000926424,1047551.3,1047612.8327400009,-0.0031514814298460535,20
2004-10-26,61.532740000926424,1053456.05,1053517.582740001,0.005636385709934745,20
2004-10-27,61.532740000926424,1054883.52,1054945.052740001,0.0013549560286287689,20
2004-10-28,61.532740000926424,1054098.92,1054160.4527400008,-0.0007437354182213163,20
2004-10-29,55.09052000114025,1039598.5200000001,1039653.6105200013,-0.013761512474019463,20
2004-11-01,55.09052000114025,1050393.7700000003,1050448.8605200015,0.01038350647827866,20
2004-11-02,55.09052000114025,1053023.82,1053078.9105200013,0.002503739209824899,20
2004-11-03,55.09052000114025,1048435.6600000001,1048490.7505200013,-0.00435690046981801,20
2004-11-04,55.09052000114025,1054995.4700000002,1055050.5605200015,0.006256430966841453,20
2004-11-05,55.09052000114025,1053389.9999999998,1053445.090520001,-0.0015216995849081883,20
2004-11-08,55.09052000114025,1065604.57,1065659.6605200013,0.011594880558958178,20
2004-11-09,55.09052000114025,1064553.8199999998,1064608.910520001,-0.0009860089847892966,20
2004-11-10,55.09052000114025,1063431.6799999997,1063486.770520001,-0.0010540396467769828,20
2004-11-11,55.09052000114025,1058561.9100000001,1058617.0005200014,-0.004579060252548734,20
2004-11-12,55.09052000114025,1056946.4,1057001.4905200012,-0.0015260571096125325,20
2004-11-15,55.09052000114025,1059206.33,1059261.4205200013,0.00213805753375842,20
2004-11-16,55.09052000114025,1067053.51,1067108.6005200013,0.007408161807826137,20
2004-11-17,55.09052000114025,1074458.3200000003,1074513.4105200015,0.006939134401495715,20
2004-11-18,55.09052000114025,1070453.6300000001,1070508.7205200014,-0.003726980008618172,20
2004-11-19,55.09052000114025,1085411.9200000002,1085467.0105200014,0.013973066929089586,20
2004-11-22,55.09052000114025,1074038.4,1074093.4905200012,-0.010477996926458113,20
2004-11-23,55.09052000114025,1075444.41,1075499.5005200012,0.001309020129448245,20
2004-11-24,55.09052000114025,1076184.4999999998,1076239.590520001,0.0006881360703952158,20
2004-11-25,55.09052000114025,1085709.9999999995,1085765.0905200008,0.008850724396226105,20
2004-11-26,55.09052000114025,1090216.6099999999,1090271.7005200011,0.004150630775798846,20
2004-11-29,55.09052000114025,1087464.3599999999,1087519.4505200011,-0.0025243707588551777,20
2004-11-30,0.09230000111710979,1093925.8399999999,1093925.932300001,0.005890912366612402,20
2004-12-01,0.09230000111710979,1095970.5,1095970.592300001,0.0018691027789250877,20
2004-12-02,0.09230000111710979,1094383.6700000002,1094383.7623000012,-0.0014478764404341584,20
2004-12-03,0.09230000111710979,1092383.9700000002,1092384.0623000013,-0.0018272383681911572,20
2004-12-06,0.09230000111710979,1097541.66,1097541.752300001,0.004721498764033831,20
2004-12-07,0.09230000111710979,1102435.71,1102435.802300001,0.004459101432582505,20
2004-12-08,0.09230000111710979,1107346.8,1107346.892300001,0.0044547627986628565,20
2004-12-09,0.09230000111710979,1103285.5599999998,1103285.652300001,-0.0036675408837468044,20
2004-12-10,0.09230000111710979,1111068.3699999999,1111068.462300001,0.007054211195237936,20
2004-12-13,0.09230000111710979,1123554.63,1123554.722300001,0.011238065361114154,20
2004-12-14,0.09230000111710979,1127648.0,1127648.092300001,0.0036432315389326795,20
2004-12-15,0.09230000111710979,1123581.4700000002,1123581.5623000013,-0.0036062048326668296,20
2004-12-16,0.09230000111710979,1118546.31,1118546.4023000011,-0.004481348011525788,20
2004-12-17,0.09230000111710979,1123666.28,1123666.372300001,0.004577342512990144,20
2004-12-20,0.09230000111710979,1147591.62,1147591.7123000012,0.021292209671655456,20
2004-12-21,0.09230000111710979,1139781.5,1139781.592300001,-0.006805660860295936,20
2004-12-22,0.09230000111710979,1131098.73,1131098.822300001,-0.007617924397672351,20
2004-12-23,0.09230000111710979,1139376.0899999999,1139376.182300001,0.007317981273438606,20
2004-12-24,0.09230000111710979,1142736.7399999998,1142736.8323000008,0.0029495526167801164,20
2004-12-27,0.09230000111710979,1150014.03,1150014.122300001,0.006368299151916874,20
2004-12-28,0.09230000111710979,1149710.61,1149710.7023000012,-0.00026384023823385115,20
2004-12-29,0.09230000111710979,1150102.75,1150102.842300001,0.00034107710680210233,20
2004-12-30,0.09230000111710979,1150815.8599999996,1150815.9523000007,0.0006200402031643915,20
2004-12-31,108.92870000148832,1155108.0,1155216.9287000014,0.003824222623265716,20
2005-01-03,108.92870000148832,1176291.9000000001,1176400.8287000016,0.018337594847955514,20
2005-01-04,108.92870000148832,1165144.19,1165253.1187000014,-0.009476115391995372,20
2005-01-05,108.92870000148832,1165075.5,1165184.4287000014,-5.8948565678654586e-05,20
2005-01-06,108.92870000148832,1172736.1500000004,1172845.0787000018,0.006574624421086175,20
2005-01-07,108.92870000148832,1169136.4699999997,1169245.3987000012,-0.0030691862594423554,20
2005-01-10,108.92870000148832,1175416.81,1175525.7387000015,0.005371276215397528,20
2005-01-11,108.92870000148832,1187372.6500000001,1187481.5787000016,0.01017063225958956,20
2005-01-12,108.92870000148832,1186724.97,1186833.8987000014,-0.0005454231978143332,20
2005-01-13,108.92870000148832,1188233.59,1188342.5187000015,0.0012711298536826246,20
2005-01-14,108.92870000148832,1187253.2,1187362.1287000014,-0.0008250062457351414,20
2005-01-17,108.92870000148832,1195924.1600000001,1196033.0887000016,0.0073027089128181195,20
2005-01-18,108.92870000148832,1188038.75,1188147.6787000014,-0.006592969771907397,20
2005-01-19,108.92870000148832,1196844.67,1196953.5987000014,0.007411469262503484,20
2005-01-20,108.92870000148832,1205457.86,1205566.7887000015,0.00719592639961555,20
2005-01-21,108.92870000148832,1200459.8600000003,1200568.7887000018,-0.0041457678221123355,20
2005-01-24,108.92870000148832,1214052.71,1214161.6387000014,0.011322008474598293,20
2005-01-25,108.92870000148832,1209926.0,1210034.9287000014,-0.003398814349313833,20
2005-01-26,108.92870000148832,1214084.8399999999,1214193.7687000013,0.0034369586376055213,20
2005-01-27,108.92870000148832,1215130.1400000001,1215239.0687000016,0.0008609004814111745,20
2005-01-28,108.92870000148832,1218611.63,1218720.5587000013,0.002864860165929385,20
2005-01-31,55.89128000148776,1228248.1,1228303.9912800016,0.007863519255162824,20
2005-02-01,55.89128000148776,1235076.0199999998,1235131.9112800013,0.005558819354551144,20
2005-02-02,55.89128000148776,1221536.9,1221592.7912800014,-0.010961679377200217,20
2005-02-03,55.89128000148776,1225983.39,1226039.2812800014,0.0036399117870865123,20
2005-02-04,55.89128000148776,1236966.37,1237022.2612800016,0.00895809797263089,20
2005-02-07,55.89128000148776,1234687.4,1234743.2912800014,-0.0018423031430671699,20
2005-02-08,55.89128000148776,1248253.65,1248309.5412800014,0.010987101607117456,20
2005-02-09,55.89128000148776,1238345.8900000001,1238401.7812800016,-0.007936941657788243,20
2005-02-10,55.89128000148776,1236292.5600000003,1236348.4512800018,-0.0016580483257037446,20
2005-02-11,55.89128000148776,1244703.3599999999,1244759.2512800014,0.006802936495202311,20
2005-02-14,55.89128000148776,1245838.6699999997,1245894.5612800012,0.000912071951931564,20
2005-02-15,55.89128000148776,1258953.57,1259009.4612800016,0.010526492696562098,20
2005-02-16,55.89128000148776,1259344.9000000001,1259400.7912800016,0.0003108237166083086,20
2005-02-17,55.89128000148776,1256678.5,1256734.3912800015,-0.0021171973357981804,20
2005-02-18,55.89128000148776,1259319.3699999999,1259375.2612800014,0.002101374815811411,20
2005-02-21,55.89128000148776,1270103.4200000002,1270159.3112800017,0.008563015593175625,20
2005-02-22,55.89128000148776,1258010.96,1258066.8512800015,-0.009520427786191665,20
2005-02-23,55.89128000148776,1262102.28,1262158.1712800015,0.0032520688354815267,20
2005-02-24,55.89128000148776,1262531.4300000002,1262587.3212800017,0.0003400128524025818,20
2005-02-25,55.89128000148776,1275473.3,1275529.1912800015,0.010250277174397337,20
2005-02-28,79.93952000191348,1272743.07,1272823.009520002,-0.002121614917557417,20
2005-03-01,79.93952000191348,1269240.5,1269320.4395200019,-0.0027518122895349995,20
2005-03-02,79.93952000191348,1263973.05,1264052.989520002,-0.004149818939330922,20
2005-03-03,79.93952000191348,1270803.1899999997,1270883.1295200016,0.005403365251794761,20
2005-03-04,79.93952000191348,1271618.8399999999,1271698.7795200017,0.0006417978026887505,20
2005-03-07,79.93952000191348,1272907.78,1272987.719520002,0.0010135576291790442,20
2005-03-08,79.93952000191348,1278085.09,1278165.029520002,0.004067054159762227,20
2005-03-09,79.93952000191348,1284663.7100000002,1284743.649520002,0.005146925356321653,20
2005-03-10,79.93952000191348,1275909.71,1275989.6495200018,-0.006813810679874423,20
2005-03-11,79.93952000191348,1281687.53,1281767.469520002,0.004528108830799332,20
2005-03-14,79.93952000191348,1281280.4900000002,1281360.429520002,-0.00031756149978765907,20
2005-03-15,79.93952000191348,1281686.44,1281766.3795200018,0.0003168117187384892,20
2005-03-16,79.93952000191348,1285677.21,1285757.1495200018,0.003113492492675997,20
2005-03-17,79.93952000191348,1285944.7000000002,1286024.639520002,0.00020804084200510395,20
2005-03-18,79.93952000191348,1284918.0,1284997.9395200019,-0.0007983517332789155,20
2005-03-21,79.93952000191348,1290062.87,1290142.809520002,0.00400379630330141,20
2005-03-22,79.93952000191348,1278537.19,1278617.1295200018,-0.00893364665907668,20
2005-03-23,79.93952000191348,1285677.73,1285757.6695200019,0.0055845802743786374,20
2005-03-24,79.93952000191348,1288347.91,1288427.8495200018,0.002076736591426878,20
2005-03-25,79.93952000191348,1294927.59,1295007.529520002,0.005106750837814782,20
2005-03-28,79.93952000191348,1287490.01,1287569.949520002,-0.005743271626194199,20
2005-03-29,79.93952000191348,1296944.44,1297024.3795200018,0.007342847667052565,20
2005-03-30,79.93952000191348,1291392.4399999997,1291472.3795200016,-0.004280567187221953,20
2005-03-31,25.813600002016756,1281281.37,1281307.1836000022,-0.007871013024511962,20
2005-04-01,25.813600002016756,1284431.3,1284457.1136000021,0.002458372231356566,20
2005-04-04,25.813600002016756,1281966.8399999999,1281992.653600002,-0.0019186783068941473,20
2005-04-05,25.813600002016756,1297965.68,1297991.493600002,0.012479665897517636,20
2005-04-06,25.813600002016756,1277385.63,1277411.443600002,-0.015855304215377345,20
2005-04-07,25.813600002016756,1281918.8699999999,1281944.683600002,0.003548770462885795,20
2005-04-08,25.813600002016756,1281760.1099999999,1281785.923600002,-0.00012384309715624697,20
2005-04-11,25.813600002016756,1280469.96,1280495.773600002,-0.0010065253302021088,20
2005-04-12,25.813600002016756,1295063.83,1295089.6436000022,0.01139704659779604,20
2005-04-13,25.813600002016756,1280668.5199999998,1280694.3336000019,-0.011115300065241186,20
2005-04-14,25.813600002016756,1275881.2899999998,1275907.103600002,-0.0037379957687039885,20
2005-04-15,25.813600002016756,1276473.96,1276499.773600002,0.00046450873917695573,20
2005-04-18,25.813600002016756,1280542.7400000002,1280568.5536000023,0.0031874506240807485,20
2005-04-19,25.813600002016756,1282111.08,1282136.8936000022,0.0012247216250866463,20
2005-04-20,25.813600002016756,1271761.7799999998,1271787.593600002,-0.008071914981668898,20
2005-04-21,25.813600002016756,1273117.9,1273143.713600002,0.001066310134510271,20
2005-04-22,25.813600002016756,1282845.8199999998,1282871.633600002,0.0076408655959921395,20
2005-04-25,25.813600002016756,1272966.9699999997,1272992.7836000018,-0.0077005756002866835,20
2005-04-26,25.813600002016756,1268580.75,1268606.563600002,-0.003445596908723696,20
2005-04-27,25.813600002016756,1281990.73,1282016.543600002,0.010570637410187808,20
2005-04-28,25.813600002016756,1285317.5599999998,1285343.373600002,0.0025949977140371718,20
2005-04-29,77.99148000172863,1266840.67,1266918.6614800016,-0.014334466959125611,20
2005-05-02,77.99148000172863,1259836.35,1259914.3414800018,-0.005528626432747826,20
2005-05-03,77.99148000172863,1262642.5399999998,1262720.5314800015,0.0022272863381357527,20
2005-05-04,77.99148000172863,1257238.23,1257316.2214800017,-0.004279893979125827,20
2005-05-05,77.99148000172863,1268895.85,1268973.8414800018,0.009271828201085158,20
2005-05-06,77.99148000172863,1252988.29,1253066.2814800018,-0.012535766680144564,20
2005-05-09,77.99148000172863,1264733.41,1264811.4014800016,0.009373103540961672,20
2005-05-10,77.99148000172863,1254475.53,1254553.5214800017,-0.00811020519580767,20
2005-05-11,77.99148000172863,1248177.91,1248255.9014800016,-0.005019809750779532,20
2005-05-12,77.99148000172863,1254508.95,1254586.9414800017,0.005071908726803217,20
2005-05-13,77.99148000172863,1250683.48,1250761.4714800017,-0.0030491868466980617,20
2005-05-16,77.99148000172863,1245513.4600000002,1245591.451480002,-0.0041334979673480045,20
2005-05-17,77.99148000172863,1249474.11,1249552.1014800018,0.0031797344107443045,20
2005-05-18,77.99148000172863,1243139.6200000003,1243217.611480002,-0.005069408464438597,20
2005-05-19,77.99148000172863,1257673.7300000002,1257751.721480002,0.011690720808481452,20
2005-05-20,77.99148000172863,1250166.7,1250244.6914800017,-0.005968610395672292,20
2005-05-23,77.99148000172863,1232140.2700000003,1232218.261480002,-0.01441832156764494,20
2005-05-24,77.99148000172863,1240865.79,1240943.7814800018,0.007081148099136003,20
2005-05-25,77.99148000172863,1240917.78,1240995.7714800017,4.189553207477717e-05,20
2005-05-26,77.99148000172863,1242252.47,1242330.4614800017,0.0010754992326913438,20
2005-05-27,77.99148000172863,1229800.8300000003,1229878.821480002,-0.010022808251168447,20
2005-05-30,77.99148000172863,1212674.5699999998,1212752.5614800015,-0.01392516051247326,20
2005-05-31,3.4872200017707655,1223855.4600000002,1223858.947220002,0.00915799817107512,20
2005-06-01,3.4872200017707655,1241111.79,1241115.277220002,0.01409993368859837,20
2005-06-02,3.4872200017707655,1233417.59,1233421.077220002,-0.006199424131845626,20
2005-06-03,3.4872200017707655,1236695.6199999999,1236699.1072200018,0.0026576730854868487,20
2005-06-06,3.4872200017707655,1216508.8699999999,1216512.3572200018,-0.01632308932880057,20
2005-06-07,3.4872200017707655,1221808.83,1221812.317220002,0.004356684063704679,20
2005-06-08,3.4872200017707655,1226736.47,1226739.9572200018,0.004033058048728623,20
2005-06-09,3.4872200017707655,1218596.67,1218600.1572200018,-0.00663531007699969,20
2005-06-10,3.4872200017707655,1216944.9699999997,1216948.4572200016,-0.0013554076701977596,20
2005-06-13,3.4872200017707655,1208116.79,1208120.277220002,-0.007254358183884637,20
2005-06-14,3.4872200017707655,1219232.17,1219235.6572200018,0.009200557435868405,20
2005-06-15,3.4872200017707655,1199866.97,1199870.4572200018,-0.01588306566111661,20
2005-06-16,3.4872200017707655,1214233.56,1214237.047220002,0.011973450895096004,20
2005-06-17,3.4872200017707655,1208040.23,1208043.7172200019,-0.005100593837241019,20
2005-06-20,3.4872200017707655,1196157.7,1196161.1872200018,-0.00983617548820549,20
2005-06-21,3.4872200017707655,1201399.39,1201402.8772200018,0.004382093363338561,20
2005-06-22,3.4872200017707655,1206052.03,1206055.517220002,0.0038726725965282796,20
2005-06-23,3.4872200017707655,1201618.3800000004,1201621.8672200022,-0.0036761574709424528,20
2005-06-24,3.4872200017707655,1190464.1499999997,1190467.6372200015,-0.009282645651086904,20
2005-06-27,3.4872200017707655,1187705.3500000003,1187708.8372200022,-0.0023174086499669496,20
2005-06-28,3.4872200017707655,1190963.7299999997,1190967.2172200016,0.0027434164821288306,20
2005-06-29,3.4872200017707655,1173584.89,1173588.3772200018,-0.014592206862390522,20
2005-06-30,13.509200001768477,1178194.5799999998,1178208.0892000017,0.003936398885393776,20
2005-07-01,13.509200001768477,1183801.4,1183814.9092000017,0.004758768889294481,20
2005-07-04,13.509200001768477,1178607.3399999999,1178620.8492000017,-0.004387560892868039,20
2005-07-05,13.509200001768477,1171125.46,1171138.9692000018,-0.00634799562987391,20
2005-07-06,13.509200001768477,1176763.0100000002,1176776.519200002,0.004813732740744898,20
2005-07-07,13.509200001768477,1166569.72,1166583.2292000018,-0.008662044010641788,20
2005-07-08,13.509200001768477,1162239.51,1162253.0192000018,-0.003711874036599562,20
2005-07-11,13.509200001768477,1154535.15,1154548.6592000017,-0.006628814787078929,20
2005-07-12,13.509200001768477,1161573.64,1161587.1492000017,0.006096312999815037,20
2005-07-13,13.509200001768477,1155275.8599999999,1155289.3692000017,-0.005421702542368328,20
2005-07-14,13.509200001768477,1159524.92,1159538.4292000018,0.003677918375499624,20
2005-07-15,13.509200001768477,1156057.2600000002,1156070.769200002,-0.002990552027147664,20
2005-07-18,13.509200001768477,1152348.98,1152362.4892000018,-0.0032076583015470416,20
2005-07-19,13.509200001768477,1149465.09,1149478.599200002,-0.00250258926945979,20
2005-07-20,13.509200001768477,1150369.07,1150382.579200002,0.0007864261245308271,20
2005-07-21,13.509200001768477,1149069.43,1149082.9392000018,-0.0011297458980158801,20
2005-07-22,13.509200001768477,1137825.94,1137839.4492000018,-0.009784750618460817,20
2005-07-25,13.509200001768477,1134316.5,1134330.0092000018,-0.0030843015703730255,20
2005-07-26,13.509200001768477,1132430.98,1132444.4892000018,-0.0016622323174979752,20
2005-07-27,13.509200001768477,1134895.92,1134909.4292000018,0.0021766541525945022,20
2005-07-28,13.509200001768477,1127364.8900000001,1127378.399200002,-0.006635798246304485,20
2005-07-29,47.21572000161541,1135576.62,1135623.8357200017,0.007313814532769825,20
2005-08-01,47.21572000161541,1134793.58,1134840.7957200017,-0.0006895240971263858,20
2005-08-02,47.21572000161541,1132248.1300000001,1132295.3457200017,-0.0022430018462501504,20
2005-08-03,47.21572000161541,1136249.9800000002,1136297.1957200018,0.0035342810646769945,20
2005-08-04,47.21572000161541,1127560.28,1127607.4957200016,-0.007647383125410299,20
2005-08-05,47.21572000161541,1130957.72,1131004.9357200016,0.003012963298750161,20
2005-08-08,47.21572000161541,1116062.19,1116109.4057200016,-0.01317017241000587,20
2005-08-09,47.21572000161541,1123262.76,1123309.9757200016,0.006451491191721462,20
2005-08-10,47.21572000161541,1111782.5400000003,1111829.7557200019,-0.010219992921046863,20
2005-08-11,47.21572000161541,1125327.66,1125374.8757200015,0.012182728453087729,20
2005-08-12,47.21572000161541,1120659.04,1120706.2557200016,-0.00414850206871106,20
2005-08-15,47.21572000161541,1115142.3,1115189.5157200017,-0.004922556621632973,20
2005-08-16,47.21572000161541,1110943.9499999997,1110991.1657200013,-0.003764696440218718,20
2005-08-17,47.21572000161541,1111749.23,1111796.4457200016,0.0007248302460428495,20
2005-08-18,47.21572000161541,1113973.5899999999,1114020.8057200015,0.002000689972128279,20
2005-08-19,47.21572000161541,1110316.39,1110363.6057200015,-0.0032828830316470373,20
2005-08-22,47.21572000161541,1100408.85,1100456.0657200017,-0.00892278884949168,20
2005-08-23,47.21572000161541,1106068.14,1106115.3557200015,0.005142676910319967,20
2005-08-24,47.21572000161541,1101402.55,1101449.7657200017,-0.00421799586803755,20
2005-08-25,47.21572000161541,1112830.1400000001,1112877.3557200017,0.010375044196890846,20
2005-08-26,47.21572000161541,1106544.94,1106592.1557200016,-0.005647702298636341,20
2005-08-29,47.21572000161541,1099120.3299999998,1099167.5457200014,-0.0067094366805530966,20
2005-08-30,47.21572000161541,1098544.95,1098592.1657200016,-0.0005234688762785385,20
2005-08-31,74.9754000012399,1097930.3900000001,1098005.3654000014,-0.0005341384531133757,20
2005-09-01,74.9754000012399,1088798.47,1088873.4454000012,-0.008316826390619153,20
2005-09-02,74.9754000012399,1081185.57,1081260.5454000013,-0.006991537935065799,20
2005-09-05,74.9754000012399,1083111.42,1083186.3954000012,0.001781115576808004,20
2005-09-06,74.9754000012399,1090026.06,1090101.0354000013,0.006383610456487204,20
2005-09-07,74.9754000012399,1084657.49,1084732.4654000013,-0.0049248370799227096,20
2005-09-08,74.9754000012399,1085813.0599999998,1085888.035400001,0.0010653041527375225,20
2005-09-09,74.9754000012399,1079981.96,1080056.9354000012,-0.005369890642410383,20
2005-09-12,74.9754000012399,1086975.3399999999,1087050.3154000011,0.006475010502487886,20
2005-09-13,74.9754000012399,1080700.81,1080775.7854000013,-0.0057720695271506,20
2005-09-14,74.9754000012399,1074878.12,1074953.0954000014,-0.005387509674677744,20
2005-09-15,74.9754000012399,1081068.07,1081143.0454000013,0.005758344272404376,20
2005-09-16,74.9754000012399,1078751.5699999998,1078826.545400001,-0.002142639690331795,20
2005-09-19,74.9754000012399,1080837.95,1080912.9254000012,0.001933934615250448,20
2005-09-20,74.9754000012399,1084912.6800000002,1084987.6554000014,0.0037697116060410926,20
2005-09-21,74.9754000012399,1078247.95,1078322.9254000012,-0.006142678183322863,20
2005-09-22,74.9754000012399,1072217.46,1072292.4354000012,-0.005592471288471397,20
2005-09-23,74.9754000012399,1075057.6199999999,1075132.5954000012,0.0026486804403692736,20
2005-09-26,74.9754000012399,1071510.7300000002,1071585.7054000015,-0.003299025641279205,20
2005-09-27,74.9754000012399,1080883.0,1080957.9754000013,0.0087461693010372,20
2005-09-28,74.9754000012399,1078050.69,1078125.6654000012,-0.0026201851176980108,20
2005-09-29,74.9754000012399,1072117.4200000002,1072192.3954000014,-0.005503319501997433,20
2005-09-30,97.18920000104845,1076583.0999999999,1076680.289200001,0.004185716872507013,20
2005-10-03,97.18920000104845,1077695.83,1077793.0192000011,0.0010334822798948042,20
2005-10-04,97.18920000104845,1071956.14,1072053.329200001,-0.005325410257584057,20
2005-10-05,97.18920000104845,1076323.77,1076420.959200001,0.00407407904162695,20
2005-10-06,97.18920000104845,1076867.92,1076965.109200001,0.0005055178416484204,20
2005-10-07,97.18920000104845,1070536.1400000001,1070633.3292000012,-0.005879280531848626,20
2005-10-10,97.18920000104845,1077856.96,1077954.149200001,0.006837840556925401,20
2005-10-11,97.18920000104845,1082604.3699999999,1082701.559200001,0.004404092700532008,20
2005-10-12,97.18920000104845,1072317.59,1072414.7792000012,-0.009501030004612361,20
2005-10-13,97.18920000104845,1086757.43,1086854.619200001,0.013464790191321,20
2005-10-14,97.18920000104845,1076925.3,1077022.4892000011,-0.00904640770376171,20
2005-10-17,97.18920000104845,1088465.1800000002,1088562.3692000012,0.010714613776144823,20
2005-10-18,97.18920000104845,1085520.13,1085617.319200001,-0.002705449024629278,20
2005-10-19,97.18920000104845,1089611.4300000002,1089708.6192000012,0.003768639213507746,20
2005-10-20,97.18920000104845,1088000.68,1088097.869200001,-0.0014781474346626247,20
2005-10-21,97.18920000104845,1085335.4299999997,1085432.6192000008,-0.0024494579719743378,20
2005-10-24,97.18920000104845,1086937.72,1087034.909200001,0.0014761763850262856,20
2005-10-25,97.18920000104845,1094838.43,1094935.619200001,0.007268129048233105,20
2005-10-26,97.18920000104845,1086103.6400000004,1086200.8292000014,-0.007977446204902459,20
2005-10-27,97.18920000104845,1082665.56,1082762.7492000011,-0.003165234188352158,20
2005-10-28,97.18920000104845,1096603.3599999999,1096700.549200001,0.012872441363814697,20
2005-10-31,31.64640000119107,1093591.4100000001,1093623.0564000013,-0.00280613773946276,20
2005-11-01,31.64640000119107,1104303.61,1104335.2564000012,0.009795148280123568,20
2005-11-02,31.64640000119107,1109045.3499999999,1109076.996400001,0.004293750446270505,20
2005-11-03,31.64640000119107,1104801.9299999997,1104833.5764000008,-0.00382608242148566,20
2005-11-04,31.64640000119107,1107258.96,1107290.606400001,0.0022238915004794374,20
2005-11-07,31.64640000119107,1114594.4300000002,1114626.0764000013,0.0066247017337653785,20
2005-11-08,31.64640000119107,1114287.85,1114319.4964000012,-0.0002750518819640941,20
2005-11-09,31.64640000119107,1112836.6500000001,1112868.2964000013,-0.0013023194915715844,20
2005-11-10,31.64640000119107,1118815.58,1118847.2264000012,0.005372540505773301,20
2005-11-11,31.64640000119107,1121399.3500000003,1121430.9964000015,0.0023093143898776786,20
2005-11-14,31.64640000119107,1128306.46,1128338.106400001,0.006159193050818751,20
2005-11-15,31.64640000119107,1114319.4000000001,1114351.0464000013,-0.012396160264963475,20
2005-11-16,31.64640000119107,1138371.7799999998,1138403.426400001,0.02158420371901903,20
2005-11-17,31.64640000119107,1127336.2999999998,1127367.946400001,-0.009693821842137046,20
2005-11-18,31.64640000119107,1134472.9800000002,1134504.6264000013,0.00633039108730189,20
2005-11-21,31.64640000119107,1143833.56,1143865.2064000012,0.008250808134386141,20
2005-11-22,31.64640000119107,1140641.79,1140673.4364000012,-0.002790337517167106,20
2005-11-23,31.64640000119107,1137850.42,1137882.066400001,-0.002447124576521881,20
2005-11-24,31.64640000119107,1134129.9000000001,1134161.5464000013,-0.0032696885818498406,20
2005-11-25,31.64640000119107,1140562.06,1140593.7064000012,0.005671290849541281,20
2005-11-28,31.64640000119107,1150748.04,1150779.6864000012,0.008930419256958273,20
2005-11-29,31.64640000119107,1148461.12,1148492.7664000012,-0.0019872787354755336,20
2005-11-30,30.023100001293642,1152616.6800000002,1152646.7031000014,0.0036168592624408803,20
2005-12-01,30.023100001293642,1143845.83,1143875.8531000013,-0.007609313397081006,20
2005-12-02,30.023100001293642,1150277.79,1150307.8131000013,0.00562295286028532,20
2005-12-05,30.023100001293642,1163246.5,1163276.5231000013,0.011274121458890356,20
2005-12-06,30.023100001293642,1155190.1099999999,1155220.1331000011,-0.006925601815233712,20
2005-12-07,30.023100001293642,1159017.9100000001,1159047.9331000014,0.0033134810330291632,20
2005-12-08,30.023100001293642,1171304.3299999998,1171334.353100001,0.010600441663476599,20
2005-12-09,30.023100001293642,1169320.09,1169350.1131000014,-0.0016939996635020197,20
2005-12-12,30.023100001293642,1176879.31,1176909.3331000013,0.006464462538050413,20
2005-12-13,30.023100001293642,1186244.4600000002,1186274.4831000015,0.007957409918172845,20
2005-12-14,30.023100001293642,1172547.31,1172577.3331000013,-0.011546358111156882,20
2005-12-15,30.023100001293642,1185775.6999999997,1185805.723100001,0.011281464877908827,20
2005-12-16,30.023100001293642,1185611.83,1185641.8531000013,-0.00013819295758773012,20
2005-12-19,30.023100001293642,1198967.72,1198997.7431000012,0.011264691749097198,20
