trade_id,date,symbol,name,action,price,shares,amount,commission,reason
1252,2002-09-30,000211,股票000211,SELL,42.95,1214,52141.3,104.2826,换仓卖出
1253,2002-09-30,000054,股票000054,SELL,50.78,920,46717.6,93.4352,换仓卖出
1254,2002-09-30,000050,股票000050,SELL,95.73,558,53417.340000000004,106.83468,换仓卖出
1255,2002-09-30,000328,股票000328,SELL,15.58,3330,51881.4,103.7628,换仓卖出
1256,2002-09-30,000485,股票000485,SELL,26.54,1923,51036.42,102.07284,换仓卖出
1257,2002-09-30,000260,股票000260,SELL,14.08,3544,49899.52,99.79903999999999,换仓卖出
1258,2002-09-30,000033,股票000033,SELL,49.2,1025,50430.0,100.86,换仓卖出
1259,2002-09-30,000403,股票000403,SELL,31.75,1578,50101.5,100.203,换仓卖出
1260,2002-09-30,000178,股票000178,SELL,66.26,752,49827.520000000004,99.65504000000001,换仓卖出
1261,2002-09-30,000288,股票000288,SELL,67.18,749,50317.82000000001,100.63564000000001,换仓卖出
1262,2002-09-30,000470,股票000470,BUY,53.18,945,50255.1,100.5102,换仓买入
1263,2002-09-30,000088,股票000088,BUY,62.91,52,3271.3199999999997,6.54264,换仓加仓
1264,2002-09-30,000063,股票000063,BUY,25.16,1999,50294.840000000004,100.58968000000002,换仓买入
1265,2002-09-30,000316,股票000316,BUY,104.96,479,50275.84,100.55167999999999,换仓买入
1266,2002-09-30,000085,股票000085,BUY,18.05,2787,50305.35,100.6107,换仓买入
1267,2002-09-30,000483,股票000483,BUY,41.44,1213,50266.719999999994,100.53343999999998,换仓买入
1268,2002-09-30,000078,股票000078,BUY,16.11,3122,50295.42,100.59084,换仓买入
1269,2002-09-30,000204,股票000204,BUY,67.42,1,67.42,0.13484000000000002,换仓加仓
1270,2002-09-30,000299,股票000299,BUY,71.03,708,50289.24,100.57848,换仓买入
1271,2002-09-30,000152,股票000152,BUY,96.49,521,50271.29,100.54258,换仓买入
1272,2002-09-30,000472,股票000472,BUY,64.46,780,50278.799999999996,100.5576,换仓买入
1273,2002-09-30,000319,股票000319,BUY,61.2,822,50306.4,100.61280000000001,换仓买入
1274,2002-09-30,000125,股票000125,BUY,80.64,623,50238.72,100.47744,换仓买入
1275,2002-09-30,000069,股票000069,BUY,68.14,738,50287.32,100.57464,换仓买入
1276,2002-09-30,000100,股票000100,BUY,42.93,1171,50271.03,100.54206,换仓买入
1277,2002-09-30,000244,股票000244,BUY,42.16,1193,50296.88,100.59376,换仓买入
1278,2002-09-30,000431,股票000431,BUY,68.95,729,50264.55,100.52910000000001,换仓买入
1279,2002-09-30,000453,股票000453,BUY,72.24,696,50279.03999999999,100.55807999999999,换仓买入
1280,2002-09-30,000305,股票000305,BUY,103.29,487,50302.23,100.60446,换仓买入
1281,2002-09-30,000066,股票000066,BUY,12.51,3916,48989.159999999996,97.97832,换仓买入
1282,2002-10-31,000470,股票000470,SELL,55.5,945,52447.5,104.895,换仓卖出
1283,2002-10-31,000204,股票000204,SELL,73.21,746,54614.659999999996,109.22932,换仓卖出
1284,2002-10-31,000088,股票000088,SELL,65.42,799,52270.58,104.54116,换仓卖出
1285,2002-10-31,000299,股票000299,SELL,75.84,708,53694.72,107.38944000000001,换仓卖出
1286,2002-10-31,000316,股票000316,SELL,104.7,479,50151.3,100.30260000000001,换仓卖出
1287,2002-10-31,000472,股票000472,SELL,63.38,780,49436.4,98.8728,换仓卖出
1288,2002-10-31,000244,股票000244,SELL,42.21,1193,50356.53,100.71306,换仓卖出
1289,2002-10-31,000431,股票000431,SELL,69.49,729,50658.21,101.31642,换仓卖出
1290,2002-10-31,000063,股票000063,SELL,25.29,1999,50554.71,101.10942,换仓卖出
1291,2002-10-31,000078,股票000078,SELL,16.58,3122,51762.759999999995,103.52551999999999,换仓卖出
1292,2002-10-31,000085,股票000085,SELL,18.63,2787,51921.81,103.84362,换仓卖出
1293,2002-10-31,000483,股票000483,SELL,42.9,1213,52037.7,104.0754,换仓卖出
1294,2002-10-31,000305,股票000305,SELL,104.65,487,50964.55,101.9291,换仓卖出
1295,2002-10-31,000152,股票000152,SELL,96.07,521,50052.469999999994,100.10493999999998,换仓卖出
1296,2002-10-31,000100,股票000100,SELL,42.22,1171,49439.619999999995,98.87924,换仓卖出
1297,2002-10-31,000319,股票000319,SELL,63.75,822,52402.5,104.805,换仓卖出
1298,2002-10-31,000125,股票000125,SELL,83.85,623,52238.549999999996,104.4771,换仓卖出
1299,2002-10-31,000069,股票000069,SELL,69.46,738,51261.479999999996,102.52296,换仓卖出
1300,2002-10-31,000453,股票000453,SELL,72.48,696,50446.08,100.89216,换仓卖出
1301,2002-10-31,000066,股票000066,SELL,12.56,4021,50503.76,101.00752,换仓卖出
1302,2002-10-31,000243,股票000243,BUY,83.46,614,51244.439999999995,102.48888,换仓买入
1303,2002-10-31,000350,股票000350,BUY,46.19,1109,51224.71,102.44942,换仓买入
1304,2002-10-31,000284,股票000284,BUY,35.93,1426,51236.18,102.47236000000001,换仓买入
1305,2002-10-31,000259,股票000259,BUY,36.1,1419,51225.9,102.4518,换仓买入
1306,2002-10-31,000458,股票000458,BUY,63.93,801,51207.93,102.41586000000001,换仓买入
1307,2002-10-31,000255,股票000255,BUY,58.96,869,51236.24,102.47248,换仓买入
1308,2002-10-31,000188,股票000188,BUY,108.15,473,51154.950000000004,102.30990000000001,换仓买入
1309,2002-10-31,000007,股票000007,BUY,111.93,457,51152.01,102.30402000000001,换仓买入
1310,2002-10-31,000235,股票000235,BUY,50.6,1013,51257.8,102.5156,换仓买入
1311,2002-10-31,000217,股票000217,BUY,11.58,4426,51253.08,102.50616000000001,换仓买入
1312,2002-10-31,000482,股票000482,BUY,72.59,706,51248.54,102.49708,换仓买入
1313,2002-10-31,000047,股票000047,BUY,89.62,571,51173.020000000004,102.34604000000002,换仓买入
1314,2002-10-31,000465,股票000465,BUY,52.29,980,51244.2,102.4884,换仓买入
1315,2002-10-31,000219,股票000219,BUY,70.12,731,51257.72,102.51544,换仓买入
1316,2002-10-31,000361,股票000361,BUY,17.41,2944,51255.04,102.51008,换仓买入
1317,2002-10-31,000446,股票000446,BUY,93.57,547,51182.78999999999,102.36558,换仓买入
1318,2002-10-31,000390,股票000390,BUY,47.01,1090,51240.9,102.4818,换仓买入
1319,2002-10-31,000287,股票000287,BUY,62.75,816,51204.0,102.408,换仓买入
1320,2002-10-31,000261,股票000261,BUY,17.86,2870,51258.2,102.51639999999999,换仓买入
1321,2002-10-31,000371,股票000371,BUY,51.42,969,49825.98,99.65196,换仓买入
1322,2002-11-29,000371,股票000371,SELL,52.63,996,52419.48,104.83896000000001,换仓卖出
1323,2002-11-29,000255,股票000255,SELL,61.88,869,53773.72,107.54744000000001,换仓卖出
1324,2002-11-29,000235,股票000235,SELL,55.2,1013,55917.600000000006,111.83520000000001,换仓卖出
1325,2002-11-29,000261,股票000261,SELL,19.38,2870,55620.6,111.2412,换仓卖出
1326,2002-11-29,000259,股票000259,SELL,37.65,1419,53425.35,106.8507,换仓卖出
1327,2002-11-29,000188,股票000188,SELL,109.33,473,51713.09,103.42618,换仓卖出
1328,2002-11-29,000243,股票000243,SELL,86.06,614,52840.840000000004,105.68168000000001,换仓卖出
1329,2002-11-29,000361,股票000361,SELL,18.2,2944,53580.799999999996,107.16159999999999,换仓卖出
1330,2002-11-29,000482,股票000482,SELL,72.6,706,51255.6,102.5112,换仓卖出
1331,2002-11-29,000287,股票000287,SELL,68.91,816,56230.56,112.46112,换仓卖出
1332,2002-11-29,000350,股票000350,SELL,48.74,1109,54052.66,108.10532,换仓卖出
1333,2002-11-29,000465,股票000465,SELL,51.63,980,50597.4,101.1948,换仓卖出
1334,2002-11-29,000217,股票000217,SELL,11.84,4426,52403.84,104.80767999999999,换仓卖出
1335,2002-11-29,000284,股票000284,SELL,38.1,1426,54330.6,108.6612,换仓卖出
1336,2002-11-29,000047,股票000047,SELL,95.32,571,54427.719999999994,108.85543999999999,换仓卖出
1337,2002-11-29,000007,股票000007,SELL,114.25,457,52212.25,104.42450000000001,换仓卖出
1338,2002-11-29,000219,股票000219,SELL,73.62,731,53816.22,107.63244,换仓卖出
1339,2002-11-29,000390,股票000390,SELL,51.21,1090,55818.9,111.6378,换仓卖出
1340,2002-11-29,000066,股票000066,BUY,12.82,4182,53613.24,107.22648,换仓买入
1341,2002-11-29,000453,股票000453,BUY,77.14,695,53612.3,107.22460000000001,换仓买入
1342,2002-11-29,000394,股票000394,BUY,128.46,417,53567.82,107.13564,换仓买入
1343,2002-11-29,000233,股票000233,BUY,71.0,755,53605.0,107.21000000000001,换仓买入
1344,2002-11-29,000125,股票000125,BUY,88.12,608,53576.96000000001,107.15392000000001,换仓买入
1345,2002-11-29,000338,股票000338,BUY,110.08,487,53608.96,107.21792,换仓买入
1346,2002-11-29,000332,股票000332,BUY,28.55,1878,53616.9,107.2338,换仓买入
1347,2002-11-29,000351,股票000351,BUY,87.74,611,53609.14,107.21828000000001,换仓买入
1348,2002-11-29,000060,股票000060,BUY,60.48,886,53585.28,107.17056,换仓买入
1349,2002-11-29,000077,股票000077,BUY,15.3,3504,53611.200000000004,107.22240000000001,换仓买入
1350,2002-11-29,000458,股票000458,SELL,66.99,1,66.99,0.13398,换仓减仓
1351,2002-11-29,000446,股票000446,SELL,102.78,26,2672.28,5.34456,换仓减仓
1352,2002-11-29,000058,股票000058,BUY,63.29,847,53606.63,107.21325999999999,换仓买入
1353,2002-11-29,000250,股票000250,BUY,27.58,1944,53615.52,107.23104,换仓买入
1354,2002-11-29,000070,股票000070,BUY,105.19,509,53541.71,107.08342,换仓买入
1355,2002-11-29,000392,股票000392,BUY,64.92,825,53559.0,107.11800000000001,换仓买入
1356,2002-11-29,000087,股票000087,BUY,77.97,687,53565.39,107.13078,换仓买入
1357,2002-11-29,000293,股票000293,BUY,52.08,1029,53590.32,107.18064,换仓买入
1358,2002-11-29,000182,股票000182,BUY,85.65,626,53616.9,107.2338,换仓买入
1359,2002-11-29,000488,股票000488,BUY,55.39,943,52232.770000000004,104.46554,换仓买入
1360,2002-12-31,000060,股票000060,SELL,63.29,886,56074.94,112.14988000000001,换仓卖出
1361,2002-12-31,000293,股票000293,SELL,55.2,1029,56800.8,113.6016,换仓卖出
1362,2002-12-31,000077,股票000077,SELL,16.78,3504,58797.12,117.59424000000001,换仓卖出
1363,2002-12-31,000058,股票000058,SELL,66.6,847,56410.2,112.82039999999999,换仓卖出
1364,2002-12-31,000458,股票000458,SELL,68.04,800,54432.00000000001,108.86400000000002,换仓卖出
1365,2002-12-31,000392,股票000392,SELL,66.81,825,55118.25,110.2365,换仓卖出
1366,2002-12-31,000488,股票000488,SELL,57.86,968,56008.479999999996,112.01696,换仓卖出
1367,2002-12-31,000394,股票000394,SELL,134.52,417,56094.840000000004,112.18968000000001,换仓卖出
1368,2002-12-31,000087,股票000087,SELL,80.5,687,55303.5,110.607,换仓卖出
1369,2002-12-31,000233,股票000233,SELL,77.12,755,58225.600000000006,116.45120000000001,换仓卖出
1370,2002-12-31,000250,股票000250,SELL,29.77,1944,57872.88,115.74576,换仓卖出
1371,2002-12-31,000182,股票000182,SELL,89.69,626,56145.939999999995,112.29187999999999,换仓卖出
1372,2002-12-31,000351,股票000351,SELL,88.71,611,54201.81,108.40362,换仓卖出
1373,2002-12-31,000446,股票000446,SELL,107.01,521,55752.21,111.50442,换仓卖出
1374,2002-12-31,000125,股票000125,SELL,93.03,608,56562.24,113.12447999999999,换仓卖出
1375,2002-12-31,000338,股票000338,SELL,118.68,487,57797.16,115.59432000000001,换仓卖出
1376,2002-12-31,000453,股票000453,SELL,80.09,695,55662.55,111.3251,换仓卖出
1377,2002-12-31,000066,股票000066,SELL,13.29,4182,55578.78,111.15756,换仓卖出
1378,2002-12-31,000332,股票000332,SELL,29.52,1878,55438.56,110.87711999999999,换仓卖出
1379,2002-12-31,000383,股票000383,BUY,31.97,1756,56139.32,112.27864,换仓买入
1380,2002-12-31,000156,股票000156,BUY,59.99,935,56090.65,112.18130000000001,换仓买入
1381,2002-12-31,000403,股票000403,BUY,35.92,1562,56107.04,112.21408000000001,换仓买入
1382,2002-12-31,000447,股票000447,BUY,28.3,1983,56118.9,112.23780000000001,换仓买入
1383,2002-12-31,000440,股票000440,BUY,61.8,908,56114.399999999994,112.22879999999999,换仓买入
1384,2002-12-31,000237,股票000237,BUY,108.79,516,56135.64000000001,112.27128000000002,换仓买入
1385,2002-12-31,000407,股票000407,BUY,138.91,404,56119.64,112.23928000000001,换仓买入
1386,2002-12-31,000389,股票000389,BUY,38.06,1475,56138.5,112.277,换仓买入
1387,2002-12-31,000285,股票000285,BUY,46.81,1199,56125.19,112.25038,换仓买入
1388,2002-12-31,000113,股票000113,BUY,35.17,1596,56131.32,112.26264,换仓买入
1389,2002-12-31,000245,股票000245,BUY,20.55,2731,56122.05,112.2441,换仓买入
1390,2002-12-31,000309,股票000309,BUY,95.67,586,56062.62,112.12524,换仓买入
1391,2002-12-31,000256,股票000256,BUY,122.16,459,56071.439999999995,112.14287999999999,换仓买入
1392,2002-12-31,000304,股票000304,BUY,133.95,419,56125.049999999996,112.25009999999999,换仓买入
1393,2002-12-31,000216,股票000216,BUY,19.09,2940,56124.6,112.2492,换仓买入
1394,2002-12-31,000070,股票000070,SELL,111.32,5,556.5999999999999,1.1131999999999997,换仓减仓
1395,2002-12-31,000262,股票000262,BUY,19.43,2889,56133.27,112.26653999999999,换仓买入
1396,2002-12-31,000118,股票000118,BUY,41.58,1350,56133.0,112.266,换仓买入
1397,2002-12-31,000145,股票000145,BUY,114.08,492,56127.36,112.25472,换仓买入
1398,2002-12-31,000499,股票000499,BUY,14.98,3635,54452.3,108.9046,换仓买入
1399,2003-01-31,000440,股票000440,SELL,66.42,908,60309.36,120.61872000000001,换仓卖出
1400,2003-01-31,000383,股票000383,SELL,33.88,1756,59493.280000000006,118.98656000000001,换仓卖出
1401,2003-01-31,000237,股票000237,SELL,112.99,516,58302.84,116.60567999999999,换仓卖出
1402,2003-01-31,000285,股票000285,SELL,47.6,1199,57072.4,114.1448,换仓卖出
1403,2003-01-31,000499,股票000499,SELL,15.92,3747,59652.24,119.30448,换仓卖出
1404,2003-01-31,000389,股票000389,SELL,38.01,1475,56064.75,112.12950000000001,换仓卖出
1405,2003-01-31,000113,股票000113,SELL,37.85,1596,60408.600000000006,120.81720000000001,换仓卖出
1406,2003-01-31,000309,股票000309,SELL,107.98,586,63276.28,126.55256,换仓卖出
1407,2003-01-31,000145,股票000145,SELL,117.62,492,57869.04,115.73808000000001,换仓卖出
1408,2003-01-31,000304,股票000304,SELL,141.89,419,59451.909999999996,118.90382,换仓卖出
1409,2003-01-31,000447,股票000447,SELL,30.4,1983,60283.2,120.5664,换仓卖出
1410,2003-01-31,000156,股票000156,SELL,62.38,935,58325.3,116.65060000000001,换仓卖出
1411,2003-01-31,000118,股票000118,SELL,43.5,1350,58725.0,117.45,换仓卖出
1412,2003-01-31,000262,股票000262,SELL,20.91,2889,60408.99,120.81797999999999,换仓卖出
1413,2003-01-31,000407,股票000407,SELL,138.0,404,55752.0,111.504,换仓卖出
1414,2003-01-31,000403,股票000403,SELL,36.8,1562,57481.6,114.9632,换仓卖出
1415,2003-01-31,000256,股票000256,SELL,130.3,459,59807.700000000004,119.61540000000001,换仓卖出
1416,2003-01-31,000245,股票000245,SELL,23.11,2731,63113.409999999996,126.22681999999999,换仓卖出
1417,2003-01-31,000206,股票000206,BUY,114.12,517,59000.04,118.00008000000001,换仓买入
1418,2003-01-31,000010,股票000010,BUY,19.75,2990,59052.5,118.105,换仓买入
1419,2003-01-31,000070,股票000070,BUY,114.96,9,1034.6399999999999,2.06928,换仓加仓
1420,2003-01-31,000320,股票000320,BUY,94.58,624,59017.92,118.03584,换仓买入
1421,2003-01-31,000085,股票000085,BUY,20.87,2829,59041.23,118.08246000000001,换仓买入
1422,2003-01-31,000161,股票000161,BUY,114.99,513,58989.869999999995,117.97973999999999,换仓买入
1423,2003-01-31,000451,股票000451,BUY,124.65,473,58959.450000000004,117.91890000000001,换仓买入
1424,2003-01-31,000316,股票000316,BUY,125.83,469,59014.27,118.02853999999999,换仓买入
1425,2003-01-31,000083,股票000083,BUY,85.32,692,59041.439999999995,118.08287999999999,换仓买入
1426,2003-01-31,000067,股票000067,BUY,60.21,980,59005.8,118.0116,换仓买入
1427,2003-01-31,000247,股票000247,BUY,20.95,2818,59037.1,118.0742,换仓买入
1428,2003-01-31,000282,股票000282,BUY,97.92,603,59045.76,118.09152,换仓买入
1429,2003-01-31,000248,股票000248,BUY,111.41,530,59047.299999999996,118.0946,换仓买入
1430,2003-01-31,000369,股票000369,BUY,26.17,2256,59039.520000000004,118.07904,换仓买入
1431,2003-01-31,000058,股票000058,BUY,70.42,838,59011.96,118.02392,换仓买入
1432,2003-01-31,000295,股票000295,BUY,72.37,815,58981.55,117.96310000000001,换仓买入
1433,2003-01-31,000216,股票000216,SELL,20.22,20,404.4,0.8088,换仓减仓
1434,2003-01-31,000345,股票000345,BUY,32.14,1837,59041.18,118.08236000000001,换仓买入
1435,2003-01-31,000164,股票000164,BUY,52.29,1129,59035.409999999996,118.07082,换仓买入
1436,2003-01-31,000405,股票000405,BUY,113.76,505,57448.8,114.89760000000001,换仓买入
1437,2003-02-28,000070,股票000070,SELL,117.35,513,60200.549999999996,120.4011,换仓卖出
1438,2003-02-28,000010,股票000010,SELL,20.16,2990,60278.4,120.55680000000001,换仓卖出
1439,2003-02-28,000083,股票000083,SELL,88.86,692,61491.12,122.98224,换仓卖出
1440,2003-02-28,000248,股票000248,SELL,114.56,530,60716.8,121.43360000000001,换仓卖出
1441,2003-02-28,000316,股票000316,SELL,131.99,469,61903.310000000005,123.80662000000001,换仓卖出
1442,2003-02-28,000405,股票000405,SELL,124.72,519,64729.68,129.45936,换仓卖出
1443,2003-02-28,000320,股票000320,SELL,97.74,624,60989.759999999995,121.97952,换仓卖出
1444,2003-02-28,000164,股票000164,SELL,52.83,1129,59645.07,119.29014000000001,换仓卖出
1445,2003-02-28,000345,股票000345,SELL,32.27,1837,59279.990000000005,118.55998000000001,换仓卖出
1446,2003-02-28,000067,股票000067,SELL,63.55,980,62279.0,124.558,换仓卖出
1447,2003-02-28,000451,股票000451,SELL,127.36,473,60241.28,120.48256,换仓卖出
1448,2003-02-28,000206,股票000206,SELL,118.57,517,61300.689999999995,122.60137999999999,换仓卖出
1449,2003-02-28,000247,股票000247,SELL,22.01,2818,62024.18000000001,124.04836000000002,换仓卖出
1450,2003-02-28,000161,股票000161,SELL,112.45,513,57686.85,115.3737,换仓卖出
1451,2003-02-28,000369,股票000369,SELL,26.11,2256,58904.159999999996,117.80832,换仓卖出
1452,2003-02-28,000085,股票000085,SELL,21.51,2829,60851.79,121.70358,换仓卖出
1453,2003-02-28,000282,股票000282,SELL,102.74,603,61952.219999999994,123.90444,换仓卖出
1454,2003-02-28,000295,股票000295,SELL,74.47,815,60693.049999999996,121.3861,换仓卖出
1455,2003-02-28,000092,股票000092,BUY,113.29,536,60723.44,121.44688000000001,换仓买入
1456,2003-02-28,000407,股票000407,BUY,147.45,411,60601.95,121.20389999999999,换仓买入
1457,2003-02-28,000338,股票000338,BUY,129.24,469,60613.560000000005,121.22712000000001,换仓买入
1458,2003-02-28,000359,股票000359,BUY,90.26,672,60654.72,121.30944000000001,换仓买入
1459,2003-02-28,000217,股票000217,BUY,13.91,4366,60731.06,121.46212,换仓买入
1460,2003-02-28,000216,股票000216,BUY,20.65,21,433.65,0.8673,换仓加仓
1461,2003-02-28,000461,股票000461,BUY,142.48,426,60696.479999999996,121.39295999999999,换仓买入
1462,2003-02-28,000456,股票000456,BUY,79.91,760,60731.6,121.4632,换仓买入
1463,2003-02-28,000443,股票000443,BUY,142.86,425,60715.50000000001,121.43100000000001,换仓买入
1464,2003-02-28,000417,股票000417,BUY,94.73,641,60721.93,121.44386,换仓买入
1465,2003-02-28,000418,股票000418,BUY,97.93,620,60716.600000000006,121.43320000000001,换仓买入
1466,2003-02-28,000072,股票000072,BUY,142.6,425,60605.0,121.21000000000001,换仓买入
1467,2003-02-28,000356,股票000356,BUY,98.94,613,60650.22,121.30044000000001,换仓买入
1468,2003-02-28,000058,股票000058,SELL,73.14,8,585.12,1.17024,换仓减仓
1469,2003-02-28,000387,股票000387,BUY,127.9,474,60624.600000000006,121.24920000000002,换仓买入
1470,2003-02-28,000146,股票000146,BUY,44.73,1357,60698.60999999999,121.39721999999999,换仓买入
1471,2003-02-28,000457,股票000457,BUY,19.04,3189,60718.56,121.43712,换仓买入
1472,2003-02-28,000257,股票000257,BUY,49.2,1234,60712.8,121.4256,换仓买入
1473,2003-02-28,000376,股票000376,BUY,108.7,558,60654.6,121.3092,换仓买入
1474,2003-02-28,000340,股票000340,BUY,59.79,994,59431.26,118.86252,换仓买入
1475,2003-03-31,000216,股票000216,SELL,21.54,2941,63349.14,126.69828,换仓卖出
1476,2003-03-31,000092,股票000092,SELL,115.55,536,61934.799999999996,123.86959999999999,换仓卖出
1477,2003-03-31,000340,股票000340,SELL,60.75,1015,61661.25,123.3225,换仓卖出
1478,2003-03-31,000457,股票000457,SELL,19.07,3189,60814.23,121.62846,换仓卖出
1479,2003-03-31,000456,股票000456,SELL,79.51,760,60427.600000000006,120.85520000000001,换仓卖出
1480,2003-03-31,000417,股票000417,SELL,93.74,641,60087.34,120.17468,换仓卖出
1481,2003-03-31,000058,股票000058,SELL,74.0,830,61420.0,122.84,换仓卖出
1482,2003-03-31,000418,股票000418,SELL,99.92,620,61950.4,123.9008,换仓卖出
1483,2003-03-31,000359,股票000359,SELL,93.22,672,62643.84,125.28768,换仓卖出
1484,2003-03-31,000356,股票000356,SELL,99.24,613,60834.119999999995,121.66824,换仓卖出
1485,2003-03-31,000217,股票000217,SELL,13.6,4366,59377.6,118.7552,换仓卖出
1486,2003-03-31,000146,股票000146,SELL,47.56,1357,64538.920000000006,129.07784,换仓卖出
1487,2003-03-31,000387,股票000387,SELL,125.76,474,59610.240000000005,119.22048000000001,换仓卖出
1488,2003-03-31,000376,股票000376,SELL,109.56,558,61134.48,122.26896,换仓卖出
1489,2003-03-31,000072,股票000072,SELL,151.15,425,64238.75,128.4775,换仓卖出
1490,2003-03-31,000407,股票000407,SELL,147.0,411,60417.0,120.834,换仓卖出
1491,2003-03-31,000443,股票000443,SELL,147.74,425,62789.50000000001,125.57900000000002,换仓卖出
1492,2003-03-31,000461,股票000461,SELL,142.62,426,60756.12,121.51224,换仓卖出
1493,2003-03-31,000338,股票000338,SELL,139.77,469,65552.13,131.10426,换仓卖出
1494,2003-03-31,000257,股票000257,SELL,51.36,1234,63378.24,126.75648,换仓卖出
1495,2003-03-31,000099,股票000099,BUY,97.21,634,61631.14,123.26228,换仓买入
1496,2003-03-31,000439,股票000439,BUY,30.34,2034,61711.56,123.42312,换仓买入
1497,2003-03-31,000479,股票000479,BUY,93.97,656,61644.32,123.28864,换仓买入
1498,2003-03-31,000303,股票000303,BUY,73.34,841,61678.94,123.35788000000001,换仓买入
1499,2003-03-31,000330,股票000330,BUY,120.22,513,61672.86,123.34572,换仓买入
1500,2003-03-31,000207,股票000207,BUY,88.58,696,61651.68,123.30336,换仓买入
1501,2003-03-31,000364,股票000364,BUY,54.74,1127,61691.98,123.38396000000002,换仓买入
1502,2003-03-31,000395,股票000395,BUY,105.73,583,61640.590000000004,123.28118,换仓买入
1503,2003-03-31,000127,股票000127,BUY,43.56,1417,61724.520000000004,123.44904000000001,换仓买入
1504,2003-03-31,000496,股票000496,BUY,62.69,984,61686.96,123.37392,换仓买入
1505,2003-03-31,000089,股票000089,BUY,124.9,494,61700.600000000006,123.40120000000002,换仓买入
1506,2003-03-31,000490,股票000490,BUY,144.1,428,61674.799999999996,123.3496,换仓买入
1507,2003-03-31,000023,股票000023,BUY,38.23,1614,61703.219999999994,123.40643999999999,换仓买入
1508,2003-03-31,000050,股票000050,BUY,114.86,537,61679.82,123.35964,换仓买入
1509,2003-03-31,000196,股票000196,BUY,91.7,673,61714.1,123.4282,换仓买入
1510,2003-03-31,000458,股票000458,BUY,76.72,804,61682.88,123.36576,换仓买入
1511,2003-03-31,000462,股票000462,BUY,117.9,523,61661.700000000004,123.3234,换仓买入
1512,2003-03-31,000135,股票000135,BUY,134.88,457,61640.159999999996,123.28031999999999,换仓买入
1513,2003-03-31,000409,股票000409,BUY,75.46,817,61650.81999999999,123.30163999999999,换仓买入
1514,2003-03-31,000134,股票000134,BUY,106.42,565,60127.3,120.25460000000001,换仓买入
1515,2003-04-30,000479,股票000479,SELL,94.52,656,62005.119999999995,124.01024,换仓卖出
1516,2003-04-30,000496,股票000496,SELL,61.66,984,60673.439999999995,121.34688,换仓卖出
1517,2003-04-30,000439,股票000439,SELL,31.71,2034,64498.14,128.99628,换仓卖出
1518,2003-04-30,000089,股票000089,SELL,126.01,494,62248.94,124.49788000000001,换仓卖出
1519,2003-04-30,000458,股票000458,SELL,79.45,804,63877.8,127.75560000000002,换仓卖出
1520,2003-04-30,000395,股票000395,SELL,101.42,583,59127.86,118.25572,换仓卖出
1521,2003-04-30,000099,股票000099,SELL,96.37,634,61098.58,122.19716000000001,换仓卖出
1522,2003-04-30,000207,股票000207,SELL,87.51,696,60906.96000000001,121.81392000000001,换仓卖出
1523,2003-04-30,000330,股票000330,SELL,122.09,513,62632.17,125.26434,换仓卖出
1524,2003-04-30,000462,股票000462,SELL,118.84,523,62153.32,124.30664,换仓卖出
1525,2003-04-30,000050,股票000050,SELL,109.79,537,58957.23,117.91446,换仓卖出
1526,2003-04-30,000127,股票000127,SELL,41.82,1417,59258.94,118.51788,换仓卖出
1527,2003-04-30,000364,股票000364,SELL,55.82,1127,62909.14,125.81828,换仓卖出
1528,2003-04-30,000135,股票000135,SELL,132.75,457,60666.75,121.3335,换仓卖出
1529,2003-04-30,000196,股票000196,SELL,92.3,673,62117.9,124.23580000000001,换仓卖出
1530,2003-04-30,000409,股票000409,SELL,74.39,817,60776.63,121.55326,换仓卖出
1531,2003-04-30,000303,股票000303,SELL,74.15,841,62360.15,124.72030000000001,换仓卖出
1532,2003-04-30,000023,股票000023,SELL,36.4,1614,58749.6,117.4992,换仓卖出
1533,2003-04-30,000134,股票000134,SELL,108.99,580,63214.2,126.4284,换仓卖出
1534,2003-04-30,000490,股票000490,SELL,144.12,428,61683.36,123.36672,换仓卖出
1535,2003-04-30,000317,股票000317,BUY,68.88,891,61372.079999999994,122.74416,换仓买入
1536,2003-04-30,000328,股票000328,BUY,19.42,3160,61367.200000000004,122.73440000000001,换仓买入
1537,2003-04-30,000471,股票000471,BUY,13.83,4437,61363.71,122.72742,换仓买入
1538,2003-04-30,000381,股票000381,BUY,149.05,411,61259.55,122.51910000000001,换仓买入
1539,2003-04-30,000400,股票000400,BUY,111.85,548,61293.799999999996,122.5876,换仓买入
1540,2003-04-30,000149,股票000149,BUY,15.09,4067,61371.03,122.74206,换仓买入
1541,2003-04-30,000434,股票000434,BUY,99.84,614,61301.76,122.60352,换仓买入
1542,2003-04-30,000130,股票000130,BUY,35.6,1724,61374.4,122.7488,换仓买入
1543,2003-04-30,000071,股票000071,BUY,106.82,574,61314.67999999999,122.62935999999999,换仓买入
1544,2003-04-30,000263,股票000263,BUY,54.93,1117,61356.81,122.71361999999999,换仓买入
1545,2003-04-30,000080,股票000080,BUY,58.49,1049,61356.01,122.71202000000001,换仓买入
1546,2003-04-30,000428,股票000428,BUY,74.11,828,61363.08,122.72616000000001,换仓买入
1547,2003-04-30,000052,股票000052,BUY,136.92,448,61340.159999999996,122.68032,换仓买入
1548,2003-04-30,000229,股票000229,BUY,76.84,798,61318.32,122.63664,换仓买入
1549,2003-04-30,000497,股票000497,BUY,60.08,1021,61341.68,122.68336000000001,换仓买入
